textid	pair	text	label
2161	This example is World	 NEW YORK (Sports Network) - NBA vice president Stu Jackson  Wednesday handed out suspensions for four players involved in a  fight during Monday's preseason game between the Washington  Wizards and Chicago Bulls.	CONTRADICTION
2162	This example is Business	BROOKLYN, Mich. (SportsTicker) - Greg Biffle took over the lead with 17 laps left and held off teammate Mark Martin to win the NASCAR Nextel Cup Series GFS Marketplace 400 at Michigan International Speedway on Sunday.	CONTRADICTION
2163	This example is Sci/Tech	World News: Bangkok, Oct 19 : Suspected avian influenza virus claimed 23 tigers in a private zoo in Thailand, officials said here Tuesday.	CONTRADICTION
2164	This example is Sports	Reuters - World oil prices ticked up from a\three-month low on Monday as traders looked for OPEC to take\action to stem a slide which knocked 14 percent off crude\prices last week.	CONTRADICTION
2165	This example is Business	OCTOBER 04, 2004 (COMPUTERWORLD) - The turmoil surrounding PeopleSoft Inc. and the uncertainty about its future both increased another notch on Friday after the software vendor announced that its board had 	CONTRADICTION
2166	This example is World	Chicago, IL (Sports Network) - The Chicago White Sox hired former major leaguer Tim Raines as the club #39;s first base/baserunning coach on Monday.	CONTRADICTION
2167	This example is World	London, England (Sports Network) - The English Football Association #39;s referees committee has suspended Andy D #39;Urso for 28 days, retroactive to August 27 and ending September 23.	CONTRADICTION
2168	This example is Business	 NEW YORK (Sports Network) - Los Angeles Clippers forward  Elton Brand was suspended Tuesday for one game by the NBA for  shoving Charlotte's Emeka Okafor during the fourth quarter of  Monday night's game.	CONTRADICTION
2169	This example is World	Wake improved to 6-1 in the Preseason NIT...The Demon Deacons beat George Washington on Monday in its first game as the No. 1 team...This was the first- ever meeting between the two schools. New York, NY (Sports 	CONTRADICTION
2170	This example is World	Valencia, Spain (Sports Network) - Valencia missed a chance to gain ground on La Liga leaders Barcelona on Saturday night. The struggling Valencia squad did not take advantage, as they finished in a 1-1 draw with Atletico Madrid at the Mestalla.	CONTRADICTION
2171	This example is Business	Norman, OK (Sports Network) - Nebraska offensive lineman Darren DeLone Friday was charged with aggravated assault and battery for injuring a member of the University of Oklahoma #39;s spirit group before last Saturday #39;s game.	CONTRADICTION
2172	This example is Sci/Tech	 BOSTON (Sports Network) - If you can't beat 'em, join 'em.  That's exactly what free agent shortstop Edgar Renteria did on  Wednesday by agreeing to a four-year deal with the Boston Red  Sox.	CONTRADICTION
2173	This example is World	CBC SPORTS ONLINE - The Los Angeles Lakers activated fifth-year veteran Slava Medvedenko from the injured list for Wednesday #39;s game at Memphis.	CONTRADICTION
2174	This example is Business	 quot;Take Me Out, quot; which opens Wednesday at the Seattle Repertory Theatre, is about baseball. Playwright Richard Greenberg is a baseball fan.	CONTRADICTION
2175	This example is Sci/Tech	Manhattan, KS (Sports Network) - Kansas State guard Dez Willingham will not return to the men #39;s basketball team for the upcoming season.	CONTRADICTION
2176	This example is World	Palermo, Italy (Sports Network) - Top-seeded and defending champion Nicolas Massu of Chile advanced, but third-seeded Spaniard Fernando Verdasco and sixth- seeded Spaniard Rafael Nadal were not as fortunate Wednesday at the clay-court Palermo 	CONTRADICTION
2177	This example is Sci/Tech	CBC SPORTS ONLINE - A Missouri woman was acquitted of charges she helped NHL player Mike Dantion hire a hit man in a failed plot to kill his agent.	CONTRADICTION
2178	This example is Business	(Sports Network) - The NL East champion Atlanta Braves aim for their fourth straight victory as they start a three-game series versus the New York Mets tonight at Turner Field.	CONTRADICTION
2179	This example is Business	Surrey, England (Sports Network) - Ernie Els battled to a 1-up win Friday in the quarterfinals of the HSBC World Match Play Championship to move closer to his sixth title at this event.	CONTRADICTION
2180	This example is Business	College field hockey: Tufts at Wheaton, 3:30 p.m.; Smith at Elms, 4 p.m. College soccer: Men -- St. Michael's at Middlebury, 2:30 p.m.; Southern Maine at UNew England, 3 p.m.; UMass-Boston at Emerson, 3:30 p.m.; Husson at Maine Maritime, 7 p.m.	CONTRADICTION
2181	This example is Sci/Tech	 LOGAN, Utah (Sports Network) - Brent Guy, a former Utah  State assistant, has been named the 25th head coach of the  Aggies.	CONTRADICTION
2182	This example is Sci/Tech	 DETROIT (Sports Network) - Five members of the Indiana  Pacers and five Detroit Pistons fans are expected to be charged  Wednesday in the November 19 brawl that took place at The  Palace of Auburn Hills.	CONTRADICTION
2183	This example is Business	Boston, MA (Sports Network) - Tim Wakefield pitched eight strong innings to lead the Boston Red Sox to a 6-1 victory over the Detroit Tigers and a sweep of the four-game series at Fenway Park.	CONTRADICTION
2184	This example is Business	PC World - Slim Dimension desktop features an 8-in-1 memory card reader.	CONTRADICTION
2185	This example is Sci/Tech	Rome, Italy (Sports Network) - AC Milan must improve its play in order to repeat last season #39;s Serie A triumph. So far the Rossoneri have four points after three matches, but have conceded an alarming four goals.	CONTRADICTION
2186	This example is Business	 PHILADEPHIA (Sports Network) - Saint Joseph's University  extended the contract of men's basketball coach Phil Martelli  on Thursday. Financial terms of the deal were not disclosed,  but the new contract will keep Martelli on Hawk Hill through at  least the 2011-12 season.	CONTRADICTION
2187	This example is World	Houston, TX (Sports Network) - Reigning world No. 1 Roger Federer and former top-ranked star Lleyton Hewitt will meet in a blockbuster  quot;Red Group quot; round- robin match Wednesday at the ATP #39;s season-ending Tennis Masters Cup.	CONTRADICTION
2188	This example is Sci/Tech	(Sports Network) - Things did not go exactly as planned for the defending NFC champs on Monday night. Opening the season in front of a raucous home crowd against the Green Bay Packers, Carolina looked nothing 	CONTRADICTION
2189	This example is World	Flushing Meadows, NY (Sports Network) - When the United States meets Belarus in their Davis Cup semifinal later this month, former world No.	CONTRADICTION
2190	This example is World	Kansas City, MO (Sports Network) - St. Louis Rams starting cornerback Travis Fisher suffered a broken arm during the first half of the team #39;s 24-7 preseason loss to the Kansas City Chiefs Monday night.	CONTRADICTION
2191	This example is Business	Eden Prairie, MN (Sports Network) - One day after being upgraded to doubtful, Minnesota Vikings wide receiver Randy Moss has been listed as out for Sunday #39;s game against the Green Bay Packers due to a right hamstring injury.	CONTRADICTION
2192	This example is Business	 LOS ANGELES (Sports Network) - Rick Majerus has reportedly  accepted an offer to be the new head basketball coach at  Southern California.	CONTRADICTION
2193	This example is Sci/Tech	OAKLAND, Calif. (Sports Network) - Travis Niesen scored a career-high 26 points, Kyle Bailey added 20 and Santa Clara shocked No. 4 North Carolina with a 77-66 victory in a Pete Newell Challenge game at The Arena.	CONTRADICTION
2194	This example is Sci/Tech	 CHICAGO (Sports Network) - After much speculation, the  Chicago Bears officially signed quarterback Jeff George to a  one-year contract on Monday.	CONTRADICTION
2195	This example is Sci/Tech	 ATLANTA (Sports Network) - The Atlanta Hawks signed free  agent Kevin Willis on Wednesday, nearly a decade after the  veteran big man ended an 11- year stint with the team.	CONTRADICTION
2196	This example is Sci/Tech	AUGUST 18, 2004 (COMPUTERWORLD) - Despite four years in production and an investment of millions of dollars, Ford Motor Co. is pulling the plug on a major procurement software system built around Oracle Corp. #39;s 11i E-Business Suite of applications. 	CONTRADICTION
2197	This example is Sci/Tech	Nashville, TN (Sports Network) - Tennessee Titans wide receiver Tyrone Calico is expected to undergo surgery Thursday on his injured left knee.	CONTRADICTION
2198	This example is World	Sports science has allowed athletes to prepare for this Olympiad using technology beyond their predecessors' wildest dreams.	CONTRADICTION
2199	This example is Business	Darlington, SC (Sports Network) - Jimmie Johnson captured the 55th and final running of the Southern 500 at the Darlington Raceway.	CONTRADICTION
2200	This example is Sci/Tech	Cincinnati, OH (Sports Network) - Cincinnati Bengals quarterback Carson Palmer missed the second half of Thursday #39;s practice while receiving treatment for back spasms.	CONTRADICTION
2201	This example is World	Tokyo, Japan (Sports Network) - Japan #39;s baseball players have decided to go on strike for the first time in the 70-year history of the sport in that nation.	CONTRADICTION
2202	This example is Sci/Tech	CBC SPORTS ONLINE - Star pitcher Pedro Martinez confirmed on Tuesday that he #39;s leaving the Boston Red Sox to join the New York Mets.	CONTRADICTION
2203	This example is Business	What: MIAA Division 2A Super Bowl. Where: Curry College in Milton. When: Saturday at 4:15 p.m. Last meeting: Schools have never met.	CONTRADICTION
2204	This example is World	AP - There's the GMAC Bowl, the Emerald Bowl and the Champs Sports Bowl. And there's the Continental Tire Bowl and the Insight Bowl and the MPC Computers Bowl.	CONTRADICTION
2205	This example is World	 PHILADELPHIA (Sports Network) - Southern California and  Oklahoma remained the top two teams in the Bowl Championship  Series standings, while Auburn is still No. 3 but closing in on  the coveted second slot.	CONTRADICTION
2206	This example is World	Cadiz, Spain (Sports Network) - Ian Poulter parred the first hole of a playoff on Sunday to win the Volvo Masters Andalucia over Ryder Cup teammate Sergio Garcia at Valderrama Golf Club.	CONTRADICTION
2207	This example is Sci/Tech	Athens, Greece (Sports Network) - American Paul Hamm will get to keep his gold medal for the all-around competition, even though the International Gymnastics Federation announced the suspension of three judges for a scoring error that would have given 	CONTRADICTION
2208	This example is World	 TAMPA, Fla. (Sports Network) - Tyler Palko threw for a  career-high 411 yards and five touchdowns, leading 19th-ranked  Pittsburgh to a 43-14 drubbing of South Florida at Raymond  James Stadium.	CONTRADICTION
2209	This example is World	CBC SPORTS ONLINE - The Houston Astros aren #39;t pitching future Hall of Famer Roger Clemens or 20-game-winner Roy Oswalt in Game 1 of the National League Championship Series.	CONTRADICTION
2210	This example is World	 KIRKLAND, Wash. (Sports Network) - Seattle Seahawks  defensive end Grant Wistrom will miss the next four-to-six  weeks due a fracture in his left knee.	CONTRADICTION
2211	This example is World	 EDEN PRAIRIE, Minn., (Sports Network) - The Minnesota  Vikings suffered a major blow on Wednesday when the club placed  right tackle Mike Rosenthal and tight end Jim Kleinsasser on  injured reserve, ending both players season.	CONTRADICTION
2212	This example is Sports	World News  gt; London, Sept 30 : The Tony Blair government has allowed the Gurkhas in the British Army to settle in the UK and gain British citizenship.	CONTRADICTION
2213	This example is World	PORTSCHACH, Austria: Thunder, lightning and incessant rain delayed the start of the Davis Cup World Group play-off tie between Austria and Great Britain.	CONTRADICTION
2214	This example is Sci/Tech	College hockey: MEN -- Wentworth at Suffolk, 6 p.m.; Boston College at Harvard, 7 p.m.; New Hampshire at Merrimack, 7 p.m.; AIC at Holy Cross, 7:30 p.m.; WOMEN -- Harvard at Brown, 7 p.m.	CONTRADICTION
2215	This example is Sci/Tech	CBC SPORTS ONLINE - Daniel Nestor and partner Mark Knowles on Friday battled their way to a fourth championship appearance of the tennis season.	CONTRADICTION
2216	This example is World	CBC SPORTS ONLINE - Halifax will remain as the host city for the men #39;s university basketball championships for the next three years.	CONTRADICTION
2217	This example is Sci/Tech	Foxboro, MA (Sports Network) - Tom Brady went 18-of-26 for 260 yards with two touchdowns to lead New England to a 35-28 win over Cincinnati at Gillette Stadium.	CONTRADICTION
2218	This example is Business	 SOUTH BEND, Ind. (Sports Network) - Charlie Weis was  introduced as the new head football coach at Notre Dame on  Monday and said he intends to bring the program back to  national prominence.	CONTRADICTION
2219	This example is World	The chips are stacked so high that it #39;s becoming difficult to see the dealer. Boyd Gaming (NYSE: BYD) is on a roll. Its stock has doubled since February, and its most recent earnings have exceeded expectations.	CONTRADICTION
2220	This example is Business	London, England (Sports Network) - Everything seems to be working lately for Jose Mourinho and Chelsea. Nothing changed Saturday at Stamford Bridge against Newcastle United.	CONTRADICTION
2221	This example is Sports	PC World - Software giant will follow court orders and comply with EU's demands if necessary.	CONTRADICTION
2222	This example is World	 DENVER (Sports Network) - Colorado terminated the contract  of pitcher Denny Neagle on Monday, three days after he was  ticketed for soliciting a women for oral sex.	CONTRADICTION
2223	This example is World	Elmont. NY (Sports Network) - Belmont Stakes winner Birdstone has been retired because of a bone chip in his left front ankle. The announcement was made on Wednesday by the husband of owner Marylou Whitney.	CONTRADICTION
2224	This example is Business	New Haven, CT (Sports Network) - Seventh-seeded Elena Bovina defeated eighth- seeded Nathalie Dechy of France in three sets Saturday to win the championship at the \$585,000 Pilot Pen Tennis event -- a final US Open tune-up.	CONTRADICTION
2225	This example is World	The brawl that erupted last week at a basketball game has exposed the weakness of a common assumption: that anger can be treated almost as if it were an infection.	CONTRADICTION
2226	This example is Sports	Internet-service provider Earthlink Inc. on Tuesday launched a service that enables high-speed subscribers to make unlimited voice calls through their computers at no additional charge.	CONTRADICTION
2227	This example is World	Charlotte, NC (Sports Network) - Ahman Green scored three touchdowns, Brett Favre passed for 143 yards and Green Bay took advantage of two key second- half turnovers to win its season opener, 24-14, over the defending NFC champion Carolina Panthers.	CONTRADICTION
2228	This example is Sports	Hurricane Frances ripped hundreds of panels from NASA #39;s huge space shuttle assembly hangar and officials feared Monday that another powerful tropical storm heading toward Florida could slow down the return of manned space flights.	CONTRADICTION
2229	This example is Business	 PHOENIX (Sports Network) - The Arizona Diamondbacks have  fired newly-hired manager Wally Backman and are expected to  replace him with Bob Melvin, according to a published report.	CONTRADICTION
2230	This example is Business	East Rutherford, NJ (Sports Network) - The New Jersey Nets have signed head coach Lawrence Frank to a multi-year contract extension.	CONTRADICTION
2231	This example is Business	Denver, CO (Sports Network) - Colorado Rockies pitcher Denny Neagle was arrested early Friday for allegedly paying a woman \$40 for oral sex, the Rocky Mountain News reported.	CONTRADICTION
2232	This example is Sci/Tech	Beijing, China (Sports Network) - Top-seeded American Serena Williams and Wimbledon winner Maria Sharapova of Russia both posted second-round wins Wednesday and moved into the quarterfinals at the inaugural \$585,000 China Open.	CONTRADICTION
2233	This example is World	Eden Prairie, MN (Sports Network) - The Minnesota Vikings added some much- needed depth to its secondary on Tuesday by signing veterans Terrance Shaw and Ralph Brown.	CONTRADICTION
2234	This example is Business	Washington, DC (Sports Network) - Owners voted 29-1 on Friday to approve the proposed move of the Montreal Expos to Washington for the 2005 season.	CONTRADICTION
2235	This example is Business	 SEATTLE (Sports Network) - Marshawn Lynch rushed for 121  yards and scored three touchdowns to lead No. 5 California to a  42-12 victory over Washington Saturday at Husky Stadium. Aaron  Rodgers threw a pair of touchdown passes for the Golden Bears  (8-1, 6-1 Pac-10), who are having their best season in 13  years.	CONTRADICTION
2236	This example is World	CBC SPORTS ONLINE - Pau Gasol agreed to a multiyear contract extension with the Memphis Grizzlies on Friday.  quot;We are delighted to reach a contract agreement with Pau, quot; Jerry West, the Grizzlies #39; president of basketball operations, said Friday.	CONTRADICTION
2237	This example is Business	 ASHBURN, Va. (Sports Network) - San Francisco 49ers head  coach Dennis Erickson will remain with the team after  discussing the head coaching vacancy at Ole Miss with school  officials on Tuesday.	CONTRADICTION
2238	This example is World	Sun City, South Africa (Sports Network) - Ernie Els and Retief Goosen, the No. 3 and 4 players in the world, posted rounds of two-under-par 70 on Thursday to grab a share of the lead after one round of the Nedbank Golf Challenge.	CONTRADICTION
2239	This example is Sci/Tech	Columbia, SC (Sports Network) - The University of South Carolina has scheduled a news conference for 1 pm (et) Tuesday when it is expected to announce that Steve Spurrier will take over as the school #39;s new head football coach.	CONTRADICTION
2240	This example is World	WEST PALM BEACH, Fla. (Sports Network) -- The ADT Championship, which tees off Thursday, is the grand finale to the 2004 LPGA season.	CONTRADICTION
2241	This example is Business	College basketball: MEN -- Harbor Invitational at Dorchester, 1 and 3 p.m.; Northeastern at Harvard, 2 p.m.; MIT at Suffolk, 2 p.m.; WOMEN -- Wagner at BU, 1 p.m.; Dartmouth at Fairfield, 1 p.m.; Hartford at Central Conn., 2 p.m.; BC at UMass, 4 p.m.	CONTRADICTION
2242	This example is Sci/Tech	TEMPE, Ariz. - Arizona Cardinals running back Emmitt Smith will miss 2-3 weeks with a toe injury, ESPN reported Monday. And that #39;s not the only change in the starting lineup for the Cards.	CONTRADICTION
2243	This example is Sci/Tech	DECEMBER 13, 2004 (COMPUTERWORLD) - Now that IBM plans to sell its PC division to Beijing-based Lenovo Group Ltd., the big question is whether the companies can keep users from defecting to other vendors -- which would put IBM #39;s once standard-setting PCs 	CONTRADICTION
2244	This example is World	Hempstead, NY (Sports Network) - New York Jets wide receiver Santana Moss is questionable for Sunday #39;s game against San Francisco because of a hamstring injury.	CONTRADICTION
2245	This example is World	CBC SPORTS ONLINE - Pitcher Jason Grimsley is lost to the Baltimore Orioles until next June at the earliest after undergoing  quot;Tommy John quot; surgery Wednesday.	CONTRADICTION
2246	This example is Sports	ORLANDO (Florida): World number one and defending champion Vijay Singh was stalking joint leaders Tom Lehman and Briny Baird after the third round of the Funai Classic at the Walt Disney Resort on Saturday.	CONTRADICTION
2247	This example is World	Charleston, SC (Sports Network) - Andy Roddick and Mardy Fish each posted singles victories Friday to give the United States a 2-0 lead over Belarus in their best-of-five Davis Cup semifinal.	CONTRADICTION
2248	This example is Sci/Tech	Memphis, TN (Sports Network) - Mike Fratello returned to the NBA coaching ranks Thursday when the Memphis Grizzlies selected the former Atlanta Hawks and Cleveland Cavaliers coach as their new head coach.	CONTRADICTION
2249	This example is Business	The University of New Hampshire's impressive 51-40 road victory over 10th-ranked Villanova Saturday night vaulted the Wildcats three spots to ninth in this week's Sports Network 1-AA football poll, while dropping Villanova to 14th.	CONTRADICTION
2250	This example is Sci/Tech	Glasgow, Scotland (Sports Network) - Celtic jumped back to the top of the Scottish Premier League table with a 2-1 win over Hibernian at Celtic Park.	CONTRADICTION
2251	This example is Sci/Tech	Motorsport.com. The hotly contested Champ Car World series concludes the years competition today as nineteen drivers will determine the outcome of what has been the most thrilling season in recent memory.	CONTRADICTION
2252	This example is World	Pro baseball: Red Sox vs. Texas at Fenway Park, 1 p.m.; International League: Pawtucket vs. Rochester at McCoy Stadium, Pawtucket, R.I., 6 p.m.; Eastern League: Portland vs. New Hampshire at Hadlock Field, Portland, Maine, 6 p.m.; Atlantic League: Nashua vs. Newark at Holman Stadium, Nashua, 6:30 p.m.; Northeast League: Brockton at Bangor, 6:30 p.m.; Eastern League: Altoona at New Britain, ...	CONTRADICTION
2253	This example is World	TODAY COLLEGE BASKETBALL/MEN 7 p.m. -- Harvard at Colgate, WRCA (1330) 10 p.m. -- Alabama-Birmingham at Oklahoma St., ESPN2 PRO BASKETBALL 8 p.m. -- Philadelphia at Chicago, ESPN 10:30 p.m. -- Portland at Utah, ESPN COLLEGE FOOTBALL 7 p.m. -- Division 1-AA Tournament semifinal: James Madison at William  amp; Mary, ESPN2 GOLF 9 a.m. -- PGA European Dunhill Championship (second ...	CONTRADICTION
2254	This example is World	The Brain wrote last week about get ting a free credit re port. I know my credit is good, so why should I care? -- Good credit Consumer advocates are urging Americans to take advantage of the new service.	CONTRADICTION
2255	This example is World	Athens, Greece (Sports Network) - The US women #39;s basketball team continued its impressive play at the Olympics, pulling away from previously-unbeaten Spain for a 71-58 victory on Friday. 	CONTRADICTION
2256	This example is Business	TODAY AUTO RACING 2:30 p.m. -- NASCAR Busch Series Mr. Goodcents 300 qualifying at Kansas City, Kan., Speed Channel 4:10 p.m. -- NASCAR Nextel Cup Banquet 400 qualifying at Kansas City, Kan., Speed Channel 1 a.m. -- Japanese Grand Prix qualifying at Suzuka, Speed Channel PRO BASEBALL 4 p.m. -- AL Division Series: Red Sox vs. Anaheim at Fenway Park ...	CONTRADICTION
2257	This example is World	Hempstead, NY (Sports Network) - New York Jets quarterback Chad Pennington made it through a full practice Wednesday for the first time in nearly a month as he seeks to return from a rotator cuff injury.	CONTRADICTION
2258	This example is World	CBC SPORTS ONLINE - Delonte West of the Boston Celtics is sidelined indefinitely because of a broken right hand. West, 21, suffered the injury during the second quarter of Sunday #39;s 106-104 setback at Miami.	CONTRADICTION
2259	This example is Sci/Tech	New York, NY (Sports Network) - With no sign that the lockout of its players will end in the near future, the National Hockey League has cancelled the 2005 All-Star Game.	CONTRADICTION
2260	This example is World	Columbia, MO (Sports Network) - The Missouri basketball program has been placed on probation for three years and will face limits on recruiting, scholarships and official visits for violating NCAA rules.	CONTRADICTION
2261	This example is Business	Immerse yourself in the World of Warcraft, released simultaneously by Blizzard for both Mac and PC and get ready to play one of the years most anticipated games, released simultaneously for Mac and PC. Dec 03	CONTRADICTION
2262	This example is Business	Wolfsburg, Germany (Sports Network) - Wolfsburg #39;s magical start to the season is fading fast as the club lost for the third time in four matches Saturday, 3-2 against Hertha Berlin.	CONTRADICTION
2263	This example is Business	Arlington, TX (Sports Network) - The three Texas Rangers relievers involved in last Monday #39;s altercation with fans in Oakland had their suspension reduced one game each by the league Wednesday.	CONTRADICTION
2264	This example is Business	Minneapolis, MN (Sports Network) - The Minnesota Twins announced Wednesday that the club has reached an agreement with free-agent catcher Mike Redmond on a two-year contract.	CONTRADICTION
2265	This example is Business	St. Petersburg, FL (Sports Network) - Tampa Bay Devil Rays centerfielder Rocco Baldelli is scheduled to undergo knee surgery on Friday.	CONTRADICTION
2266	This example is World	Foxboro, MA (Sports Network) - Tom Brady threw for a pair of scores and Corey Dillon ran for 94 yards, as the New England Patriots set an NFL record with their 19th consecutive victory in a 24-10 triumph over the winless Miami Dolphins at Gillette Stadium 	CONTRADICTION
2267	This example is World	London, England (Sports Network) - Captain John Terry signed a fresh contract with Chelsea Tuesday that will keep him with the club until 2009.	CONTRADICTION
2268	This example is World	Philadelphia, PA (Sports Network) - The Philadelphia Flyers Thursday agreed to a two-year contract extension with veteran forward Sami Kapanen. Financial terms were not disclosed. 	CONTRADICTION
2269	This example is World	CBC SPORTS ONLINE - It was sloppy game for Team Canada at the Four Nations Tournament, but Danielle Goyette saved the day. The 38-year-old veteran scored with just 1:16 left in the third period to lift her 	CONTRADICTION
2270	This example is Business	CBC SPORTS ONLINE - Mikko Eloranta #39;s goal late in the third period helped Finland prevent an embarrassing quarter-final loss to Germany in World Cup play in Helsinki on Monday.	CONTRADICTION
2271	This example is Business	 MIAMI (Sports Network) - Add the marquee showdown between  fifth-ranked Florida State and No. 6 Miami-Florida to the list  of sporting events postponed by Hurricane Frances.	CONTRADICTION
2272	This example is Sports	World champion Michael Schumacher won the Japanese Grand Prix to give his Ferrari team a record-tying 15th victory in 17 Formula One races this year.	CONTRADICTION
2273	This example is Sci/Tech	AMES, IA -- Here is a quarter-by-quarter summary of the Cyclones #39; 31-point loss to Texas A amp;M Saturday night at Jack Trice Stadium.	CONTRADICTION
2274	This example is Business	Philadelphia, PA (Sports Network) - The Philadelphia Phillies re-signed righthander Cory Lidle to a two-year deal worth \$6.3 million Tuesday.	CONTRADICTION
2275	This example is Business	Chicago, IL (Sports Network) - Mike Hampton pitched six solid innings and added a two-run homer to lead Atlanta to a 5-4 win over Chicago in the opener of a three-game series at Wrigley Field.	CONTRADICTION
2276	This example is World	 PHOENIX (Sports Network) - The Arizona Diamondbacks made a  big splash in the free-agent market on Thursday by signing  third baseman Troy Glaus to a four-year contract.	CONTRADICTION
2277	This example is Business	 ATLANTA (Sports Network) - Baltimore Ravens star running  back Jamal Lewis was not in the court room for his arraignment  on Friday, but pleaded not guilty through his lawyers on drug  charges.	CONTRADICTION
2278	This example is World	The dot-bomb survivor is down to its last \$700,000. Also: Viacom partners with a second Chinese media company   hellip;. Boeing downplays the speed of the airplane market's recovery   hellip;. and more.	CONTRADICTION
2279	This example is Sci/Tech	Chicago, IL (Sports Network) - The Cleveland Cavaliers activated forward/center Scott Williams from the injured list on Wednesday.	CONTRADICTION
2280	This example is Sci/Tech	Manchester, England (Sports Network) - Manchester United striker Ruud van Nistelrooy picked up a hip injury while playing for Holland in a World Cup qualifier Wednesday.	CONTRADICTION
2281	This example is Business	World #39;s largest software maker #39;s best-selling game for Xbox video console -- Halo 2-- has leaked onto the Internet nearly four weeks before its planned sale date.	CONTRADICTION
2282	This example is Business	Marseille, France (Sports Network) - French power Marseille have reached an  quot;agreement in principal quot; for Philippe Troussier to become its new head coach.	CONTRADICTION
2283	This example is Business	Manchester, England (Sports Network) - England beat Wales 2-0 Saturday in an intense World Cup qualifier at Old Trafford. The victory was bittersweet for England as captain David Beckham fractured a rib late in the win.	CONTRADICTION
2284	This example is Sci/Tech	CBC SPORTS ONLINE - San Francisco 49ers linebacker Julian Peterson will undergo season-ending surgery Tuesday on his torn left Achilles #39; tendon.	CONTRADICTION
2285	This example is World	 EAST RUTHERFORD, NJ (Sports Network) - New Jersey guard  Jason Kidd practiced with the team for the first time since  undergoing knee surgery in July and he could be on the court  Monday.	CONTRADICTION
2286	This example is World	1. KURT BUSCH. He has posted 12 straight top-15 finishes, including six straight top-10 finishes. He is coming off a fifth-place finish at Martinsville, Va.	CONTRADICTION
2287	This example is Sci/Tech	Eden Prairie, MN (Sports Network) - Minnesota Vikings center Matt Birk is hampered with possibly another hernia and is expected to miss Sunday #39;s game against the Jacksonville Jaguars.	CONTRADICTION
2288	This example is Sports	PC World - Company's ND-3500A drive is not just for OEMs anymore.	CONTRADICTION
2289	This example is Business	New York, NY (Sports Network) - Los Angeles Clippers forward Elton Brand was suspended Tuesday for one game by the NBA for shoving Charlotte #39;s Emeka Okafor during the fourth quarter of Monday night #39;s game.	CONTRADICTION
2290	This example is Sci/Tech	Glasgow, Scotland (Sports Network) - Rangers and Aberdeen finished up weekend play in the Scottish Premier League on Sunday at Ibrox.	CONTRADICTION
2291	This example is World	TORONTO (Sports Network) - Chris Bosh netted 18 points and Loren Woods compiled 17 points and a career-high 14 rebounds as Toronto put together a 101-89 victory over Detroit at the Air Canada Center.	CONTRADICTION
2292	This example is Business	PC World - Stream movies to your PC or download them to your TiVo by 2005.	CONTRADICTION
2293	This example is World	(Sports Network) - The Boston Celtics got their season off on a losing note on Wednesday, as they dropped a 98-95 decision to the Philadelphia 76ers at the FleetCenter.	CONTRADICTION
2294	This example is Sci/Tech	World champion Michael Schumacher arrived in Shanghai on Wednesday, along with a host of other Formula One stars, as preparations got underway for the debut of the Chinese Grand Prix.	CONTRADICTION
2295	This example is Sports	PC World - Upcoming chip set will support 802.11a, b, and g networks.	CONTRADICTION
2296	This example is Sci/Tech	OCTOBER 15, 2004 (COMPUTERWORLD) - Microsoft Corp. #39;s move to a monthly patch-release cycle one year ago this month has made it easier to install security updates for Windows and other products, IT managers said this week -- even as they were greeted with 	CONTRADICTION
2297	This example is Business	 NEW YORK (Sports Network) - The National Football League  handed down \$10,000 fines on Tuesday to linebacker Joey Porter  of the Steelers and running back William Green of the Browns  for their parts in a pre-game fight this past Sunday.	CONTRADICTION
2298	This example is Sci/Tech	 KAUAI, Hawaii (Sports Network) - Reigning U.S. Open  champion Retief Goosen shot a seven-under-par 65 on Tuesday to  take the lead after the opening round of the PGA Grand Slam of  Golf.	CONTRADICTION
2299	This example is Sci/Tech	Sporting News #39; Ken Rosenthal has learned that the Houston Astros will reassign general manager Gerry Hunsicker within the organization and elevate Tim Purpura to the GM position.	CONTRADICTION
2300	This example is Sports	SEPTEMBER 06, 2004 (COMPUTERWORLD) - The next major Windows release, code-named Longhorn, is due to arrive so far into the future that many corporate users aren #39;t particularly bothered by Microsoft Corp.	CONTRADICTION
2301	This example is Business	Manchester, England (Sports Network) - Manchester United has temporarily ended talks with Tampa Bay Buccaneers owner Malcolm Glazer over a possible takeover.	CONTRADICTION
2302	This example is Sci/Tech	South Bend, IN (Sports Network) - Tyrone Willingham admitted he was surprised at his sudden firing as Notre Dame head coach, but at a news conference Wednesday took blame for the Irish #39;s shortcomings in his three seasons.	CONTRADICTION
2303	This example is Business	PC World - 71-inch HDTV comes with a home stereo system and components painted in 24-karat gold.	CONTRADICTION
2304	This example is World	Sports India, Cricket: Chennai, Oct 17 : Damien Martyn cracked his eighth Test century on the fourth day of the second Test at MA Chidambaram Stadium here Sunday to help Australia set India a target of 229 to win the match.	CONTRADICTION
2305	This example is Business	CBC SPORTS ONLINE - Gerry Hunsicker has decided to step down as general manager of the Houston Astros after nine years on the job.	CONTRADICTION
2306	This example is Business	 FORT WORTH, Texas (Sports Network) - Oklahoma quarterback  Jason White was one of three finalists announced Tuesday for  the Davey O'Brien Award as the nation's top quarterback.	CONTRADICTION
2307	This example is Business	 CHICAGO, (Sports Network) - The Chicago Bears are expected  to sign quarterback Jeff George on Monday.	CONTRADICTION
