textid	pair	text	label
2148	This example is Business	 NEW YORK (Sports Network) - Minnesota Timberwolves guard  Latrell Sprewell has been suspended one game without pay for  directing obscenities toward fans.	CONTRADICTION
2149	This example is World	 Chicago, Ill. (Sports Network) - The Chicago Blackhawks  Monday agreed to terms on a one-year contract with defenseman  Bryan Berard. As per team policy, financial terms of the deal  were not disclosed.	CONTRADICTION
2150	This example is World	Washington, DC (Sports Network) - Washington Wizards forward Kwame Brown will not be ready for the season opener, but could play by the end of November.	CONTRADICTION
2151	This example is Sci/Tech	CBC SPORTS ONLINE - Seattle Mariners outfielder Ichiro Suzuki is the new single-season singles king of Major League Baseball. Suzuki broke the 77-year-old record with his 199th single of the year.	CONTRADICTION
2152	This example is World	 SYRACUSE, N.Y. (Sports Network) - Hakim Warrick netted 19  points and Syracuse roared out to an early 24-0 lead as the  sixth-ranked Orange opened their 2004-05 season with a 104-54  pasting of Northern Colorado in the opening round of the  Coaches vs. Cancer Classic at the Carrier Dome.	CONTRADICTION
2153	This example is Business	Nyon, Switzerland (Sports Network) - UEFA has opened disciplinary proceedings against Valencia and Werder Bremen after a heated Champions League match Tuesday night between the two clubs.	CONTRADICTION
2154	This example is Sci/Tech	 FOXBORO, Mass., (Sports Network) - Cincinnati Bengals  quarterback Carson Palmer left Sunday's 35-28 loss against New  England in the third quarter due to a left knee sprain.	CONTRADICTION
2155	This example is Business	 PHILADEPHIA (Sports Network) - Saint Joseph's University  extended the contract of men's basketball coach Phil Martelli  on Thursday. Financial terms of the deal were not disclosed,  but the new contract will keep Martelli on Hawk Hill through at  least the 2011-12 season.	CONTRADICTION
2156	This example is World	CBC SPORTS ONLINE - Mikko Eloranta #39;s goal late in the third period helped Finland prevent an embarrassing quarter-final loss to Germany in World Cup play in Helsinki on Monday.	CONTRADICTION
2157	This example is World	CBC SPORTS ONLINE - For the first time in three weeks, someone other than Saskatchewan running back Kenton Keith has captured CFL offensive player of the week honours.	CONTRADICTION
2158	This example is Business	CBC SPORTS ONLINE- - The National Hockey League Players #39; Association extended an olive branch to commissioner Gary Bettman on Thursday, inviting the league back to the negotiating table so it can examine a new proposal from the union.	CONTRADICTION
2159	This example is World	Hasselt, Belgium (Sports Network) - Third-seeded Russian Elena Bovina was an easy opening-round winner Monday at the inaugural Gaz de France Stars tennis event, where Belgian star Kim Clijsters will see her first action since early May this week.	CONTRADICTION
2160	This example is Sci/Tech	CHESTNUT HILL, Mass. (Sports Network) - Diamond Ferri and Damien Rhodes each rushed for over 100 yards and combined to score four touchdowns as Syracuse routed 17th-ranked Boston College, 43-17, in Big East action at Alumni Stadium.	CONTRADICTION
2161	This example is Sci/Tech	 CINCINNATI (Sports Network) - Cincinnati Bengals wide  receiver Peter Warrick is doubtful for Sunday's game against  Cleveland because of a shin injury.	CONTRADICTION
2162	This example is Sci/Tech	Cleveland, OH (Sports Network) - The Cleveland Cavaliers activated guard Dajuan Wagner from the injured list Monday. Wagner has missed the last five games because of soreness in his right foot.	CONTRADICTION
2163	This example is World	 SANTA CLARA, Calif., (Sports Network) - Kevan Barlow of the  San Francisco 49ers underwent a precautionary MRI on his sore  right knee Wednesday, but the running back expects to play  Sunday in Seattle.	CONTRADICTION
2164	This example is World	DAVIE, Fla. (Sports Network) - Miami Dolphins linebacker Zach Thomas will miss Sunday #39;s game against the Buffalo Bills with a hamstring injury.	CONTRADICTION
2165	This example is World	 NEW YORK (Sports Network) - New York Yankees pitcher Kevin  Brown, who suffered a broken left hand Friday night when he  punched a wall after his start against the Baltimore Orioles,  could be lost for the remainder of the 2004 season.	CONTRADICTION
2166	This example is Business	Berea, OH (Sports Network) - Cleveland Browns linebacker Ben Taylor will miss the remainder of the season because of a torn tendon in his chest.	CONTRADICTION
2167	This example is Business	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	CONTRADICTION
2168	This example is World	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	CONTRADICTION
2169	This example is World	 MIAMI (Sports Network) - Brock Berlin completed 13-of-19  passes for a career-high 361 yards along with four touchdowns,  while Roscoe Parrish hauled in five passes for 141 yards as  12th-ranked Miami-Florida routed Wake Forest. 52-7, at the  Orange Bowl.	CONTRADICTION
2170	This example is Sci/Tech	MAUI, Hawaii (Sports Network) - Taquan Dean poured in a game-high 30 points and Francisco Garcia added 16 points to lead 12th-ranked Louisville over Stanford, 82-67, in the fifth place game of the Maui Invitational at the Lahaina Civic Center.	CONTRADICTION
2171	This example is World	CBC SPORTS ONLINE - No matter how hard the Toronto Raptors fought or well they shot, the Washington Wizards always found a way to rally back.	CONTRADICTION
2172	This example is World	 TUSCALOOSA, Ala. (Sports Network) - Jason Campbell passed  for 224 yards and a touchdown, Courtney Taylor caught four  passes for 89 yards and a score, and No. 2 Auburn overcame a  slow start to beat Southeastern Conference rival Alabama,  21-13, in the 69th Iron Bowl.	CONTRADICTION
2173	This example is World	Manchester, England (Sports Network) - Manchester United striker Ruud van Nistelrooy picked up a hip injury while playing for Holland in a World Cup qualifier Wednesday.	CONTRADICTION
2174	This example is World	(Sports Network) - The Chicago White Sox were handed an 8-4 setback by the Detroit Tigers on Thursday. Bobby Higginson homered twice to lead Detroit. 	CONTRADICTION
2175	This example is Business	CBC SPORTS ONLINE - The San Diego Chargers used a pair of draft picks to pry wide receiver Keenan McCardell from the Tampa Bay Buccaneers an hour before Tuesday #39;s trade deadline.	CONTRADICTION
2176	This example is Business	 BALTIMORE, (Sports Network) - Baltimore Ravens running back  Jamal Lewis will miss his second straight game with a sprained  right ankle when his club takes on the Cincinnati Bengals this  Sunday.	CONTRADICTION
2177	This example is Business	Columbia, MO (Sports Network) - The Missouri basketball program has been placed on probation for three years and will face limits on recruiting, scholarships and official visits for violating NCAA rules.	CONTRADICTION
2178	This example is World	Springfield, IL (Sports Network) - Christina Kim posted a six-under 66 on Friday to cruise to a four-shot lead midway through the State Farm Classic at The Rail Golf Course.	CONTRADICTION
2179	This example is World	CBC SPORTS ONLINE - After suffering two straight defeats at the World Cup of Hockey, US coach Ron Wilson overhauled his lineup Friday with hopes of getting his team a victory.	CONTRADICTION
2180	This example is Business	Inverness, Scotland (Sports Network) - Rangers squandered a chance to return to the top of the table Sunday as it was held at Inverness, 1-1.	CONTRADICTION
2181	This example is Business	(Sports Network) - The Anaheim Angels and Texas Rangers will continue their battle for the division crown this evening, as they continue a four-game series at Ameriquest Field.	CONTRADICTION
2182	This example is World	 KANSAS CITY, Mo. (Sports Network) - Cleveland Indians  pitcher Kyle Denney was shot in the right calf late Wednesday  night after a bullet was fired at the team bus and grazed  another player.	CONTRADICTION
2183	This example is Sci/Tech	 HEMPSTEAD, N.Y., (Sports Network) - New York Jets wide  receiver Santana Moss is probable for Sunday's AFC East  showdown against the red-hot New England Patriots. Both teams  are undefeated and will square off at Gillette Stadium in  Foxboro, MA.	CONTRADICTION
2184	This example is World	San Francisco, CA (Sports Network) - San Francisco 49ers starting quarterback Tim Rattay is listed as questionable for Sunday #39;s game against the Chicago Bears with a forearm injury.	CONTRADICTION
2185	This example is Business	(Sports Network) - The Brewers will try to keep Barry Bonds from getting his 700th homer today, when they close out their three-game series against the San Francisco Giants.	CONTRADICTION
2186	This example is Sci/Tech	 BOSTON (Sports Network) - Boston Red Sox ace Curt Schilling  underwent surgery Tuesday to repair a ruptured flexor tendon in  his right ankle.	CONTRADICTION
2187	This example is Business	 PHILADELPHIA (Sports Network) - The New Orleans Hornets are  going to have their work cut out for them in the 2004-05  season. When the NBA approved its realignment plan, the Hornets  became the newest member of the Western Conference as the  expansion Charlotte Bobcats were placed in the East, giving  each conference 15 clubs comprised of three divisions of five  teams.	CONTRADICTION
2188	This example is Sci/Tech	Final Score: Connecticut 61, New York 51 New York, NY (Sports Network) - Nykesha Sales scored 15 points to lead Connecticut to a 61-51 win over New York in Game 1 of their best-of-three Eastern Conference Finals series at Madison Square Garden.	CONTRADICTION
2189	This example is Sci/Tech	Athens, Greece (Sports Network) - A member of the Greek Olympic team has tested positive for a banned substance, this according to a news bulletin released by the Hellenic Olympic Committee on Friday. 	CONTRADICTION
2190	This example is World	 DALLAS (Sports Network) - Dallas Mavericks All-Star forward  Dirk Nowitzki is expected to be sidelined 7-to-10 days after an  MRI exam Monday revealed a mild left ankle sprain.	CONTRADICTION
2191	This example is Business	Gelsenkirchen, Germany (Sports Network) - Mainz has shocked everyone in the Bundesliga this season. The newcomers, who were expected to finish near the bottom of the table, are currently stationed in third.	CONTRADICTION
2192	This example is Sci/Tech	CBC SPORTS ONLINE - Barry Bonds continued his assault on Major League Baseball #39;s record book Monday, winning his fourth consecutive National League most valuable player award and seventh overall.	CONTRADICTION
2193	This example is Business	CBC SPORTS ONLINE - The Anaheim Angels suspended outfielder Jose Guillen for the rest of the season without pay Sunday following an outburst during a game the previous night.	CONTRADICTION
2194	This example is Business	 NEW YORK (Sports Network) - Two of the greatest shortstops  ever, Barry Larkin and Omar Vizquel, were among the 58 players  to file for free agency on Friday.	CONTRADICTION
2195	This example is Business	SPORTS NETWORK - Chad Pennington threw three touchdown passes to lead the New York Jets to a 41-14 victory over the Miami Dolphins at Giants Stadium.	CONTRADICTION
2196	This example is Business	 PITTSBURGH (Sports Network) - Kevin Bettencourt scored five  of his 13 points in the final two minutes to lead Bucknell to a  69-66 upset over 10th-ranked and previously unbeaten  Pittsburgh.	CONTRADICTION
2197	This example is Business	(Sports Network) - Pedro Martinez tries to stop a personal three-game losing streak this evening when the Boston Red Sox attempt a three-game sweep of the Tampa Bay Devil Rays at Tropicana Field.	CONTRADICTION
2198	This example is World	(Sports Network) - The Los Angeles Lakers begin a season-high six-game homestand tonight against the Washington Wizards at the Staples Center.	CONTRADICTION
2199	This example is Business	CBC SPORTS ONLINE - The Detroit Pistons begin defending their title on Tuesday when they kick off another NBA season with a home game against the Houston Rockets.	CONTRADICTION
2200	This example is Sci/Tech	(Sports Network) - The New York Yankees can clinch a playoff berth tonight, and they can do it with a pitcher who is still unbeaten this year.	CONTRADICTION
2201	This example is Sci/Tech	DURHAM, North Carolina (Sports Network) - Alvin Pearman ran for 223 yards and a touchdown on 38 carries and Wali Lundy added two touchdown runs to lead 14th-ranked Virginia to a 37-16 win over Duke in the Atlantic Coast Conference at Wallace Wade Stadium.	CONTRADICTION
2202	This example is Business	 AUBURN HILLS, Mich. (Sports Network) - Ron Artest scored 24  points, as Indiana defeated Detroit 97-82 in a game that was  stopped late in the fourth quarter due to a fight on the court  that spilled into the stands and included the fans.	CONTRADICTION
2203	This example is Sci/Tech	 KIRKLAND, Wash., (Sports Network) - Seattle Seahawks  running back Shaun Alexander was listed as questionable  Wednesday after missing practice due to a bruised right knee.	CONTRADICTION
2204	This example is Sci/Tech	London, England (Sports Network) - Disappointing Porto will meet a confident Chelsea side led by its former coach at Stamford Bridge on Wednesday as Matchday 2 continues.	CONTRADICTION
2205	This example is Business	Sonoma, CA (Sports Network) - Tom Kite battled heavy rain and cold temperatures on Saturday to shoot an even-par 72 and take the third-round lead of the Champions Tour #39;s season-ending Charles Schwab Cup Championship.	CONTRADICTION
2206	This example is Business	Madrid, Spain (Sports Network) - Real Madrid and English international defender Jonathan Woodgate re-injured his left thigh during practice Thursday.	CONTRADICTION
2207	This example is Business	Cleveland, OH (Sports Network) - Cleveland Cavaliers assistant coach Mark Osowski passed away Sunday due to complications from pancreatitis, the team announced Monday afternoon.	CONTRADICTION
2208	This example is Business	Grand Prairie, TX (Sports Network) - Former Horse of the Year Azeri will run against the boys Saturday in the Breeders #39; Cup Classic.	CONTRADICTION
2209	This example is Sci/Tech	Cromwell, CT (Sports Network) - Corey Pavin holed out for an eagle on the second hole, then chipped in for birdie at 18 en route to an eight-under-par 62 on Thursday and the first-round lead at the Buick Championship.	CONTRADICTION
2210	This example is World	Chandler, AZ (Sports Network) - Chris Nallen closed with a one-under 71 on Sunday, but it was more than enough to win the Gila River Golf Classic.	CONTRADICTION
2211	This example is Sci/Tech	 INDIANAPOLIS, Ind. (Sports Network) - The Toronto Raptors  have traded All-Star swingman Vince Carter to the New Jersey  Nets in exchange for center Alonzo Mourning, forward Eric  Williams, center/forward Aaron Williams and two conditional  first-round draft picks. The trade cannot be announced until  the NBA approves it for salary-cap purposes.	CONTRADICTION
2212	This example is World	Greensboro, NC (Sports Network) - Brent Geiberger posted a five-under 67 on Friday to move into the lead after the second round of the Chrysler Classic of Greensboro.	CONTRADICTION
2213	This example is World	CBC SPORTS ONLINE - Gerry Hunsicker has decided to step down as general manager of the Houston Astros after nine years on the job.	CONTRADICTION
2214	This example is Business	London, England (Sports Network) - England captain David Beckham fractured a rib during his country #39;s 2-0 win over Wales Saturday.	CONTRADICTION
2215	This example is Sci/Tech	(Sports Network) - The Mariners will try to get back on the winning track tonight, when they battle the Anaheim Angels in the middle test of a three- game series.	CONTRADICTION
2216	This example is Business	Cleveland, OH (Sports Network) - New York Jets running back Curtis Martin became the second player in NFL history to rush for at least 1,000 yards in his first 10 seasons before bruising his right knee in the second quarter.	CONTRADICTION
2217	This example is Business	 JACKSONVILLE, Fla. (Sports Network) - In a surprising turn  of events, Urban Meyer is expected to be named head football  coach at the University of Florida.	CONTRADICTION
2218	This example is World	 PHILADELPHIA (Sports Network) - Offensive lineman Shawn  Andrews, Philadelphia's No. 1 draft pick this year, suffered a  fractured right leg in Sunday's game against the New York  Giants. Head coach Andy Reid said after the Eagles' 31-17  victory that Andrews will miss the rest of the season.	CONTRADICTION
2219	This example is Business	 LEXINGTON, Kentucky (Sports Network) - David Greene became  the winningest quarterback in Division I-A history and Thomas  Brown ran for 130 yards with three touchdowns to lead  eighth-ranked Georgia to a 62-17 rout of Kentucky at  Commonwealth Stadium.	CONTRADICTION
2220	This example is World	Bali, Indonesia (Sports Network) - Seventh-seeded Argentine Gisela Dulko moved into the quarterfinals, while third-seeded Japanese Ai Sugiyama and 2003 Bali runner-up Chanda Rubin were a pair of opening-round losers Wednesday at the \$225,000 Wismilak 	CONTRADICTION
2221	This example is Business	(Sports Network) - A pair of pitchers that rank in the top 10 in the Major Leagues in ERA face-off this evening, when Ben Sheets anchors the Milwaukee Brewers against Carlos Zambrano and the Chicago Cubs in the first of a three- game set at Wrigley Field.	CONTRADICTION
2222	This example is World	 NEW YORK (Sports Network) - New York Yankees outfielder  Gary Sheffield will have arthroscopic surgery Tuesday on his  ailing left shoulder.	CONTRADICTION
2223	This example is World	 TAMPA, Fla. (Sports Network) - Tampa Bay quarterback Brian  Griese will start next Monday's game against St Louis. Chris  Simms is doubtful with a sprained left shoulder.	CONTRADICTION
2224	This example is World	 TEMPE, Ariz. (Sports Network) - The Arizona Cardinals will  have a new look in their backfield for this Sunday's game  against Detroit because running back Emmitt Smith is sidelined  with a sprained toe and rookie John Navarre will start at  quarterback.	CONTRADICTION
2225	This example is Sci/Tech	(Sports Network) - Chris Bosh scored 20 points and grabbed seven rebounds to lead Toronto to a 95-88 win over Houston at the Air Canada Centre.	CONTRADICTION
2226	This example is World	CBC SPORTS ONLINE - Led by linebacker Mike O #39;Shea and kick return specialist Bashir Levingston, the Toronto Argonauts dominated voting for this week #39;s CFL player of the week awards.	CONTRADICTION
2227	This example is World	Landover, MD (Sports Network) - Clinton Portis ran 64 yards for a touchdown the first time he touched the ball and finished with 149 yards rushing on 29 carries to lead the Washington Redskins to a 16-10 victory over the Tampa Bay Buccaneers at FedEx Field 	CONTRADICTION
2228	This example is Business	Pittsburgh, PA (Sports Network) - Pittsburgh Steelers running back Duce Staley missed his fourth straight game Sunday with a bruised hamstring, but Jerome  quot;The Bus quot; Bettis ran for 100 yards and a score in Pittsburgh #39;s 16-7 victory over Washington.	CONTRADICTION
2229	This example is Business	 NEW YORK (Sports Network) - Former undisputed heavyweight  champion Evander Holyfield has been banned from fighting by the  New York State Athletic Commission, according to published  reports.	CONTRADICTION
2230	This example is Sci/Tech	CBC SPORTS ONLINE - The Houston Rockets activated point guard Tyronn Lue off the injured list Wednesday. Lue, who missed five games with a sore right knee, had four points, an assist and a steal in Houston #39;s 92-69 victory over the Atlanta Hawks.	CONTRADICTION
2231	This example is Business	Bronx, NY (Sports Network) - Ken Caminiti, who won the National League MVP in 1996 and later admitted to using steroids during his playing career, passed away on Sunday due to an apparent heart attack.	CONTRADICTION
2232	This example is Sci/Tech	Jiangsu, China (Sports Network) - Stephen Dodd closed with a four-under 68 Sunday to win the Volvo China Open by three strokes. Dodd finished the tournament at 12-under-par 276.	CONTRADICTION
2233	This example is World	Lake Forest, IL (Sports Network) - Chicago Bears standout linebacker Brian Urlacher has been downgraded to doubtful for Sunday #39;s game against Philadelphia.	CONTRADICTION
2234	This example is Business	Herkimer, NY (Sports Network) - Former Pittsburgh Steelers offensive lineman Justin Strzelczyk was killed in a collision with a tanker truck after leading police on a highway chase for 40 miles in upstate New York Thursday morning.	CONTRADICTION
2235	This example is World	 NEW YORK (Sports Network) - In a move that seemed almost  inevitable, the NBA players' union filed an appeal Tuesday on  behalf of the Pacers' Ron Artest, Stephen Jackson and Jermaine  O'Neal.	CONTRADICTION
2236	This example is World	(Sports Network) - The inconsistent San Diego Padres will try for consecutive wins for the first time since August 28-29 tonight, when they begin a huge four-game set against the Los Angeles Dodgers at Dodger Stadium.	CONTRADICTION
2237	This example is Sci/Tech	New York, NY (Sports Network) - The NBA has decided to postpone the pre-season game the Utah Jazz were scheduled to play in Russia because of security concerns.	CONTRADICTION
2238	This example is Sci/Tech	CBC SPORTS ONLINE - Michael Schumacher wasn #39;t in the winner #39;s circle at Sunday #39;s Belgian Grand Prix, but still managed to make some noise.	CONTRADICTION
2239	This example is Business	Miyazaki, Japan (Sports Network) - Tiger Woods shot a three-under 67 on Sunday to easily win the Dunlop Phoenix by eight strokes. Woods completed the tournament at 16-under-par 264.	CONTRADICTION
2240	This example is Business	London, England (Sports Network) - According to Formula One boss Bernie Ecclestone, the British Grand Prix will be left off next year #39;s Formula One Grand Prix Schedule.	CONTRADICTION
2241	This example is World	Blacksburg, VA (Sports Network) - Vincent Fuller had a 74-yard blocked field goal return for a touchdown and sealed the win with an interception late in the game, lifting Virginia Tech to a 19-13 win over sixth-ranked West Virginia at Lane Stadium.	CONTRADICTION
2242	This example is Business	(Sports Network) - The New York Knicks hope to get back to .500 this evening when they conclude a four-game road trip against the Dallas Mavericks at the AmericanAirlines Center.	CONTRADICTION
2243	This example is Sci/Tech	(Sports Network) - The San Francisco Giants not only have wild card apsirations, but they can possibly win the NL West. San Francisco will play the middle contest of a three-game series versus the Los Angeles Dodgers today in southern California.	CONTRADICTION
2244	This example is World	 KANSAS CITY, Mo., (Sports Network) - Kansas City Chiefs  running back Priest Holmes is questionable for Sunday's game  against Houston because of a sprained ankle.	CONTRADICTION
2245	This example is Sci/Tech	Cincinnati, OH (Sports Network) - The Cincinnati Bengals signed veteran safety Anthony Mitchell on Wednesday to fill their depleted secondary.	CONTRADICTION
2246	This example is Sci/Tech	London, England (Sports Network) - Arsenal defender Sol Campbell will be out another three weeks as he is struggling to recover from an Achilles injury.	CONTRADICTION
2247	This example is Business	CBC SPORTS ONLINE - Oscar De La Hoya will try and take a page out of the boxing history book while writing his own legend at the MGM Grand Garden Arena in Las Vegas tonight.	CONTRADICTION
2248	This example is Sci/Tech	 ORLANDO, Fl. (Sports Network) - Hedo Turkoglu came off the  bench to contribute 19 points and Dwight Howard netted 15  points with 11 rebounds, leading the Orlando Magic over the  Dallas Mavericks, 94-84, at TD WaterHouse Center. Steve Francis  fell just shy of a triple-double, finishing with 16 points, 10  boards and nine assists while Grant Hill collected 17 points  with nine rebounds for Orlando, which handed the Mavericks  their first loss of the 2004 season.	CONTRADICTION
2249	This example is Sci/Tech	 ORLANDO, Fl. (Sports Network) - Hedo Turkoglu came off the  bench to contribute 19 points and Dwight Howard netted 15  points with 11 rebounds, leading the Orlando Magic over the  Dallas Mavericks, 94-84, at TD WaterHouse Center. Steve Francis  fell just shy of a triple-double, finishing with 16 points, 10  boards and nine assists while Grant Hill collected 17 points  with nine rebounds for Orlando, which handed the Mavericks  their first loss of the 2004 season.	CONTRADICTION
2250	This example is World	(Sports Network) - The Toronto Blue Jays look to rebound from a tough loss as they host the New York Yankees for the third of a four-game set at SkyDome.	CONTRADICTION
2251	This example is World	(Sports Network) - The Miami Heat were handed a 104-95 setback by the Denver Nuggets on Saturday night at the Pepsi Center. Carmelo Anthony scored 28 points to lead Denver.	CONTRADICTION
2252	This example is Business	CBC SPORTS ONLINE - Edgar Martinez of the Seattle Mariners won the Roberto Clemente Award for community service on Tuesday. Martinez, 41, is the first Puerto Rican so honoured.	CONTRADICTION
2253	This example is Business	Paris, France (Sports Network) - Lille had a chance to close in on the Ligue 1 lead on Saturday with a win over Lens. But instead of capitalizing early they had to come from behind to earn a 1-1 draw.	CONTRADICTION
2254	This example is Business	CBC SPORTS ONLINE - As expected, the Tampa Bay Lightning are bringing back their captain, Dave Andreychuk, for another season. The Lightning on Tuesday announced the 40-year-old Andreychuk,had agreed to a one-year deal.	CONTRADICTION
2255	This example is Sci/Tech	Eindhoven, the Netherlands (Sports Network) - PSV Eindhoven will be without striker Jan Vennegoor of Hesselink for up to six weeks due to a shoulder injury.	CONTRADICTION
2256	This example is Business	 KIRKLAND, Wash., (Sports Network) - Seattle Seahawks  outside linebacker Isaiah Kacyvenski is doubtful for Sunday's  game against the Carolina Panthers due to a sprained ankle.	CONTRADICTION
2257	This example is Business	 NEW ORLEANS (Sports Network) - New Orleans Hornets guard  Baron Davis is expected to be sidelined one-to-two weeks  because of a lower back injury.	CONTRADICTION
2258	This example is Business	(Sports Network) - Javier Vazquez hopes to put the brakes on a personal three- game losing streak this afternoon when the New York Yankees close out their three-game set with the Kansas City Royals at Kauffman Stadium.	CONTRADICTION
2259	This example is Business	CBC SPORTS ONLINE - Canada #39;s NHL teams came out Thursday and voiced their support for the league #39;s decision to lockout its players.	CONTRADICTION
2260	This example is Business	CBC SPORTS ONLINE - The Toronto Raptors extended the defending NBA champion Detroit Pistons to overtime but to little avail, losing 90-86 and Vince Carter to injury.	CONTRADICTION
2261	This example is World	Hempstead, NY (Sports Network) - New York Jets wide receiver Santana Moss is questionable for Sunday #39;s game against San Francisco because of a hamstring injury.	CONTRADICTION
2262	This example is World	 EDEN PRAIRIE, Minn. (Sports Network) - Minnesota Vikings  wide receiver Randy Moss is listed as doubtful for Sunday's  game against the Jacksonville Jaguars with a right hamstring  injury.	CONTRADICTION
2263	This example is Business	 DAVIE, Fla. (Sports Network) - Dave Wannstedt resigned  Tuesday as head coach of the Miami Dolphins after the team sunk  to an NFL-worst 1-8 record. Defensive coordinator Jim Bates  will take over as interim coach for the remainder of the  season.	CONTRADICTION
2264	This example is Sci/Tech	CBC SPORTS ONLINE - American tennis sensation Andy Roddick #39;s Olympic dreams are over after a straight set loss to No. 16 Fernando Gonzalez of Chile in third-round action Wednesday. 	CONTRADICTION
2265	This example is World	 TEMPE, Ariz., (Sports Network) - Arizona Cardinals running  back Emmitt Smith left Sunday's 13-3 loss to the New York Jets  in the first half with a sprained ankle.	CONTRADICTION
2266	This example is Sci/Tech	Shanghai, China (Sports Network) - Rubens Barrichello won the pole for Sunday #39;s Grand Prix of China Formula One race. The No.2 Ferrari driver circled the 3.387-mile, 14-turn Shanghai International Circuit in one minute, 34.	CONTRADICTION
2267	This example is World	Nashville, TN (Sports Network) - Tennessee Titans quarterback Steve McNair was active for Sunday #39;s overtime loss to Chicago, but missed his second straight game because of a bruised sternum.	CONTRADICTION
2268	This example is Business	(Sports Network) - With his 700th career homer now behind him, Barry Bonds can focus on the task of trying to get his Giants into the playoffs.	CONTRADICTION
2269	This example is Sci/Tech	Birmingham, England (Sports Network) - West Bromwich Albion hired former player Bryan Robson to be their new head coach Tuesday. Robson, 47, began his playing career with West Brom in 1974 and made 249 appearances for the club.	CONTRADICTION
2270	This example is World	(Sports Network) - Boston #39;s Curt Schilling wasn #39;t his usual dominant self on Tuesday in Game 1 of the American League Division Series versus Anaheim.	CONTRADICTION
2271	This example is World	CBC SPORTS ONLINE - The Boston Red Sox are one win away from ending The Curse and wiping out 86 years of frustration. After becoming the first team to erase a 3-0 deficit in a best-of-seven playoff series, the 	CONTRADICTION
2272	This example is Sci/Tech	Champaign, IL (Sports Network) - Taylor Stubblefield #39;s third touchdown catch of the day early in the fourth quarter sealed 15th-ranked Purdue #39;s 38-30 win over Illinois in the Big Ten opener for both schools at Memorial Stadium.	CONTRADICTION
2273	This example is Sci/Tech	Seattle, WA (Sports Network) - The University of Washington reportedly fired head football coach Keith Gilbertson on Monday. According to KING 5 News in Seattle, Gilbertson has been dismissed and it is unclear 	CONTRADICTION
2274	This example is Sci/Tech	(Sports Network) - The defending world champion Detroit Pistons will try to get back to the .500 mark tonight, when they travel to New Orleans to battle the struggling Hornets.	CONTRADICTION
2275	This example is Business	Cincinnati, OH (Sports Network) - The Cincinnati Reds exercised the 2006 contract option for first baseman Sean Casey. Casey, who is a three-time All-Star, signed a three-year contract extension in February 2002 with a club option for the coming season.	CONTRADICTION
2276	This example is World	CBC SPORTS ONLINE - Calgary #39;s Maria Zambrano posted the best Canadian result at the 2004 world half-marathon championships Sunday in New Dehli with a 40th-place showing.	CONTRADICTION
2277	This example is Sci/Tech	(Sports Network) - Winners in four of their last five games, the Detroit Tigers hand the ball to 23-year-old lefthander Wilfredo Ledezma tonight for the middle portion of a three-game series with the Chicago White Sox at Comerica Park.	CONTRADICTION
2278	This example is Business	(Sports Network/CP files) - The Toronto Raptors play the fifth contest of a six-game road trip, as they visit the Los Angeles Clippers tonight at the Staples Center.	CONTRADICTION
2279	This example is World	Rome, Italy (Sports Network) - Juventus stretched its lead in the Italian Serie A on Saturday with a 3-0 win over Siena. Del Piero put his side on the scoreboard in the 53rd minute when the Siena keeper, Marco 	CONTRADICTION
2280	This example is Business	 GRAND JUNCTION, Colo. (Sports Network) - NBC Sports  chairman Dick Ebersol and his son Charlie were released from  the hospital Monday, a week after surviving a charter plane  crash that killed three people, including Ebersol's youngest  son.	CONTRADICTION
2281	This example is Sci/Tech	(Sports Network) - The Oakland Athletics try to strengthen their hold atop the American League West this evening when they start a four-game series with the Texas Rangers at the Coliseum.	CONTRADICTION
2282	This example is World	 BALTIMORE, Maryland (Sports Network) - The Baltimore Ravens  Saturday placed linebacker Peter Boulware on the physically  unable to perform list and the veteran will miss at least the  first six games of the upcoming season.	CONTRADICTION
2283	This example is World	 OAKLAND, Calif. (Sports Network) - Texas Rangers second  baseman Alfonso Soriano left Thursday's 5-4 loss to Oakland  after he injured his left leg, and he might miss the rest of  the season.	CONTRADICTION
2284	This example is Business	Pittsburgh, PA (Sports Network) - The Pittsburgh Steelers placed tight end Jay Riemersma on injured reserve on Tuesday. Riemersma has a ruptured Achilles which he suffered in Sunday #39;s game against Jacksonville.	CONTRADICTION
2285	This example is World	Phoenix, AZ (Sports Network) - The Phoenix Suns Friday placed Jake Voskuhl on the injured list after the center had an emergency appendectomy surgery.	CONTRADICTION
2286	This example is Business	" CHARLOTTE, N.C. (Sports Network) - Carolina Panthers  running back Stephen Davis will miss his seventh game of the  season on Sunday when the club travels west to face the San  Francisco 49ers. Davis was officially listed as ""out"" on  Friday's injury report."	CONTRADICTION
2287	This example is Business	Athens, Greece (Sports Network) - The Olympic diving competition came to a close Saturday night with the men #39;s 10-meter platform final, and China increased its medal take to nine with a gold and bronze medal.	CONTRADICTION
2288	This example is World	Syracuse, NY (Sports Network) - Syracuse junior point guard Billy Edelin has been granted the academic waiver petition by the NCAA, making him eligible to play immediately for the Orange.	CONTRADICTION
