textid	pair	text	label
1876	This example is Sci/Tech	AP - Mel Thomas led No. 11 Connecticut with 12 points, snapping St. John's 11 game-winning streak with a 60-32 victory on Sunday.	CONTRADICTION
1877	This example is Sci/Tech	 TAMPA, Fla. (Sports Network) - Tampa Bay quarterback Brian  Griese will start next Monday's game against St Louis. Chris  Simms is doubtful with a sprained left shoulder.	CONTRADICTION
1878	This example is World	CBC SPORTS ONLINE - It was a sight skiing fans have become all too familiar with this season - Bode Miller standing on top of the medal podium.	CONTRADICTION
1879	This example is Sci/Tech	 NEW YORK (Sports Network) - The New York Jets and  quarterback Chad Pennington are close to a deal that would make  the quarterback the highest- paid player in franchise history.	CONTRADICTION
1880	This example is Sci/Tech	 NEW YORK (Reuters) - Albert Pujols homered for the fifth  time in the last four games and drove in five runs as the St  Louis Cardinals routed the Cincinnati Reds 10-5 in National  League play at Busch Stadium on Monday.	CONTRADICTION
1881	This example is World	 BATON ROUGE, La. (Sports Network) - LSU has named Les Miles  its new head football coach, replacing Nick Saban.	CONTRADICTION
1882	This example is World	Hempstead, NY (Sports Network) - The New York Jets on Thursday extended the contract of executive vice president and general manager Terry Bradway through the 2007 season.	CONTRADICTION
1883	This example is Sci/Tech	New York, NY (Sports Network) - Pistons forward Antonio McDyess was fined \$5,000 Wednesday for kicking a basketball into the crowd during Detroit #39;s season-opening win over the Houston Rockets.	CONTRADICTION
1884	This example is Business	Rotterdam, the Netherlands (Sports Network) - A top of the table clash between Schalke of the German Bundesliga and Dutch power Feyenoord highlights Matchday 4 of the UEFA Cup group stage.	CONTRADICTION
1885	This example is Sci/Tech	 BOISE, Idaho (Sports Network) - Boise State coach Dan  Hawkins signed a five-year, \$2.6 million contract extension  Tuesday. The deal keeps Hawkins under contract through the 2009  season.	CONTRADICTION
1886	This example is World	Southampton, England (Sports Network) - Southampton and manager Paul Sturrock have agreed to an amicable separation, effective immediately.	CONTRADICTION
1887	This example is World	Los Angeles, CA (Sports Network) - Karl Dorrell, head football coach at UCLA, agreed to a two-year contract extension Friday that will keep him at the school through the 2010 season.	CONTRADICTION
1888	This example is Business	 NEW YORK (Reuters) - Donovan McNabb passed for one  touchdown and rushed for another as the Philadelphia Eagles won  their fourth straight division title with a 27-6 win over the  New York Giants in the NFL Sunday.	CONTRADICTION
1889	This example is World	 PHOENIX (Sports Network) - Free agent third baseman Troy  Glaus is reportedly headed to the Arizona Diamondbacks.	CONTRADICTION
1890	This example is Business	Buffalo, NY (Sports Network) - The Buffalo Sabres have agreed to terms with 2003 first round draft choice Thomas Vanek on a three year entry-level contract.	CONTRADICTION
1891	This example is Business	Champaign, IL (Sports Network) - The University of Illinois has fired head football coach Ron Turner. Turner just completed his eighth year at Illinois, compiling a 35-57 record with just two winning seasons.	CONTRADICTION
1892	This example is World	Reuters - XM Satellite Radio on Wednesday said\it signed a  #36;650 million deal to broadcast Major League\Baseball games for 11 years, countering a rival's moves to sign\up high-profile programing that will lure listeners to the new\medium.	CONTRADICTION
1893	This example is Sci/Tech	 ATHENS (Reuters) - Portugal were bundled out of the men's  soccer tournament at the Athens Olympics on Wednesday after a  humiliating 4-2 defeat by Costa Rica.	CONTRADICTION
1894	This example is World	 THESSALONIKI, Greece (Reuters) - Iraq's Olympic soccer  coach said Monday his side should not be seen as a symbol of  freedom, taking issue with a campaign commercial for President  Bush.	CONTRADICTION
1895	This example is Business	 EAST RUTHERFORD, New Jersey (Sports Network) - The New York  Giants will be without Shaun Williams for some time after the  strong safety suffered a tear in his left knee during Friday's  practice.	CONTRADICTION
1896	This example is Business	Miami, FL (Sports Network) - Former Dolphins running back Ricky Williams was ordered by an arbitrator Friday to pay a huge sum of money to Miami, which filed a grievance against the star after he retired just prior to training camp this season.	CONTRADICTION
1897	This example is World	Athens, Greece (Sports Network) - Argentina snapped a 58-game winning streak by the United States two years ago at the World Championships.	CONTRADICTION
1898	This example is Sci/Tech	Arlington, TX (Sports Network) - The Texas Rangers announced Friday that they have re-signed right-handed pitcher Doug Brocail to a one-year contract.	CONTRADICTION
1899	This example is Sci/Tech	AP - Don't expect major league baseball to discipline Barry Bonds, Jason Giambi and Gary Sheffield over reported admissions of steroid use.	CONTRADICTION
1900	This example is Sci/Tech	 BOSTON (Sports Network) - When the lights go on Saturday at  Fenway Park it will be exactly 18 years to the day the last  World Series game was played at the famed stadium.	CONTRADICTION
1901	This example is Business	London, England (Sports Network) - According to Formula One boss Bernie Ecclestone, the British Grand Prix will be left off next year #39;s Formula One Grand Prix Schedule.	CONTRADICTION
1902	This example is World	 PHOENIX (Sports Network) - The Arizona Diamondbacks made a  big splash in the free-agent market on Thursday by signing  third baseman Troy Glaus to a four-year contract.	CONTRADICTION
1903	This example is Business	Birmingham, England (Sports Network) - Aston Villa striker Darius Vassell will be out for an  quot;extended period quot; due to a fractured ankle.	CONTRADICTION
1904	This example is Sci/Tech	 STARKVILLE, Miss. (Sports Network) - Lawrence Roberts  scored 19 points and pulled down 13 rebounds to lead  15th-ranked Mississippi State to a 66-52 victory over South  Alabama at Humphrey Coliseum.	CONTRADICTION
1905	This example is Sci/Tech	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	CONTRADICTION
1906	This example is Business	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	CONTRADICTION
1907	This example is Sci/Tech	 NEW YORK (Sports Network) - The NFL handed down fines to 15  players involved in a scuffle between the Minnesota Vikings and  Chicago Bears on Sept. 26.	CONTRADICTION
1908	This example is Sci/Tech	New York, NY (Sports Network) - According to a published report, the New York Yankees have finally landed ace lefthander Randy Johnson.	CONTRADICTION
1909	This example is Sci/Tech	 EAST RUTHERFORD, NJ (Sports Network) - New Jersey guard  Jason Kidd practiced with the team for the first time since  undergoing knee surgery in July and he could be on the court  Monday.	CONTRADICTION
1910	This example is Business	Madrid, Spain (Sports Network) - Real Madrid and English international defender Jonathan Woodgate re-injured his left thigh during practice Thursday.	CONTRADICTION
1911	This example is Business	 ATHENS (Reuters) - In a baseball battle of gold-medal  contenders, Japan banged three home runs to defeat Cuba 6-3  Tuesday, as starter Daisuke Matsuzaka pitched into the ninth.	CONTRADICTION
1912	This example is World	Athens, Greece (Sports Network) - Hicham El Guerrouj of Morocco came into these Olympics without a gold medal, but now he has two after winning the men #39;s 5000 meters Saturday night.	CONTRADICTION
1913	This example is Business	 MADISON, Wisconsin (Sports Network) - Anthony Davis ran for  122 yards and two touchdowns to lead No. 6 Wisconsin over  Northwestern, 24-12, to celebrate Homecoming weekend at Camp  Randall Stadium.	CONTRADICTION
1914	This example is Sci/Tech	 ATHENS (Reuters) - The unbeaten U.S. women's basketball  team cruised to another victory Wednesday, pummeling Greece  102-72 to advance to the Olympic semi-finals.	CONTRADICTION
1915	This example is World	Starkville, MS (Sports Network) - Mississippi State quarterback Omarr Conner is expected to miss at least three weeks after spraining a ligament in his right knee during Saturday #39;s 51-0 drubbing to LSU.	CONTRADICTION
1916	This example is World	 CHARLOTTE, North Carolina (Sports Network) - Carolina  Panthers wide receiver Steve Smith underwent successful surgery  on his broken left leg Tuesday and needs at least eight weeks  to rehab.	CONTRADICTION
1917	This example is Business	Barcelona, Spain (Sports Network) - Real Madrid coach Jose Antonio Camacho tried to shake things up with some major changes to his lineup.	CONTRADICTION
1918	This example is World	Loudon, NH (Sports Network) - Kurt Busch led the most laps (155) and captured the Sylvania 300 Nextel Cup race at the New Hampshire International Speedway.	CONTRADICTION
1919	This example is Sci/Tech	 PITTSBURGH (Sports Network) - Pittsburgh Steelers starting  quarterback Tommy Maddox will be sidelined at least six weeks  after suffering a right elbow injury during Sunday's 30-13 loss  to Baltimore.	CONTRADICTION
1920	This example is World	Los Angeles, CA (Sports Network) - The Los Angeles Dodgers have signed manager Jim Tracy to a two-year contract extension, keeping him with the club through the 2006 season.	CONTRADICTION
1921	This example is Business	Hasselt, Belgium (Sports Network) - Third-seeded Russian Elena Bovina was an easy opening-round winner Monday at the inaugural Gaz de France Stars tennis event, where Belgian star Kim Clijsters will see her first action since early May this week.	CONTRADICTION
1922	This example is Sci/Tech	 BALTIMORE, Maryland (Sports Network) - The Baltimore Ravens  Saturday placed linebacker Peter Boulware on the physically  unable to perform list and the veteran will miss at least the  first six games of the upcoming season.	CONTRADICTION
1923	This example is Business	 LAKE FOREST, Ill. (Sports Network) - Chicago Bears  linebacker Brian Urlacher is expected to undergo an MRI exam  this week to determine the severity of a left hamstring injury  he sustained in this past Sunday's game against Jacksonville.	CONTRADICTION
1924	This example is Business	 ANN ARBOR, Mich. (Sports Network) - Dion Harris dropped in  a game-high 24 points in helping to lead the Michigan  Wolverines to a 69-60 victory over the Colorado Buffaloes in  the second round of the Preseason NIT from Crisler Arena.	CONTRADICTION
1925	This example is Sci/Tech	Chicago, IL (Sports Network) - The Cleveland Cavaliers activated forward/center Scott Williams from the injured list on Wednesday.	CONTRADICTION
1926	This example is Business	AP - 1911  #151; Cy Young, 44, beat the Pittsburgh Pirates 1-0 for his 511th and final major league victory.	CONTRADICTION
1927	This example is World	 BLOOMFIELD HILLS, Michigan (Reuters) - U.S. Ryder Cup  captain Hal Sutton enlisted the help of basketball great  Michael Jordan to boost his team's morale for this week's match  with a pep talk.	CONTRADICTION
1928	This example is Business	San Jose, CA (Sports Network) - San Jose State head football coach Fitz Hill announced his resignation, effective at season #39;s end.	CONTRADICTION
1929	This example is Sci/Tech	Turin, Italy (Sports Network) - Valentino Castellani, the chief organizer of the Turin Olympic Committee, has announced his decision to resign.	CONTRADICTION
1930	This example is World	 EDEN PRAIRIE, Minn., (Sports Network) - The Minnesota  Vikings suffered a major blow on Wednesday when the club placed  right tackle Mike Rosenthal and tight end Jim Kleinsasser on  injured reserve, ending both players season.	CONTRADICTION
1931	This example is World	 ATLANTA (Sports Network) - Atlanta Braves starting pitcher  Jaret Wright left Tuesday's game against the New York Mets with  a bruised right ankle.	CONTRADICTION
1932	This example is World	Houston, TX (Sports Network) - Brett Favre engineered three scoring drives in the fourth quarter, the final one ending with a 46-yard field goal by Ryan Longwell as time expired, to lift the Green Bay Packers to a 16-13 victory over the Houston Texans.	CONTRADICTION
1933	This example is Sci/Tech	AP - The Miami Dolphins have asked Ricky Williams to return  #36;8.6 million they say the running back owes the team because he has decided to retire.	CONTRADICTION
1934	This example is Sci/Tech	St. Petersburg, FL (Sports Network) - Tampa Bay Devil Rays centerfielder Rocco Baldelli is scheduled to undergo knee surgery on Friday.	CONTRADICTION
1935	This example is Sci/Tech	 ANAHEIM, Calif., (Sports Network) - The Anaheim Angels on  Friday signed veteran free-agent outfielder Steve Finley to a  two-year deal worth \$14 million, with a club option for the  2007 season.	CONTRADICTION
1936	This example is World	 TAMPA, Fla. (Sports Network) - Tyler Palko threw for a  career-high 411 yards and five touchdowns, leading 19th-ranked  Pittsburgh to a 43-14 drubbing of South Florida at Raymond  James Stadium.	CONTRADICTION
1937	This example is Sci/Tech	 COLUMBIA, S.C. (Sports Network) - The University of South  Carolina has scheduled a news conference for 1 p.m. EST Tuesday  when it is expected to announce that Steve Spurrier will take  over as the school's new head football coach.	CONTRADICTION
1938	This example is Business	 TORONTO (Reuters) - National Hockey League teams appeared  united in their determination to solve the league's economic  problems as the NHL's lockout of players became official on  Thursday.	CONTRADICTION
1939	This example is Sci/Tech	East Rutherford, NJ (Sports Network) - Retired NBA center and seven-time All- Star Alonzo Mourning is going to give his playing career one more shot.	CONTRADICTION
1940	This example is Business	 NEW ORLEANS (Sports Network) - Auburn's defense solidified  its status as one of the nation's toughest, despite a late-game  scare, and the Tigers completed the first perfect season in  school history with a 16-13 Sugar Bowl victory over Virginia  Tech on Monday night.	CONTRADICTION
1941	This example is World	 NEW YORK (Reuters) - Albert Pujols and Scott Rolen hit  back-to-back home runs in the eighth inning to lead the St  Louis Cardinals to a 6-4 win over the Houston Astros in Game  Two of the NL Championship Series at Busch Stadium on Thursday.	CONTRADICTION
1942	This example is Sci/Tech	AP - Free agent closer Bob Wickman agreed to a  #36;2.75 million, one-year deal Wednesday and returned to the Cleveland Indians, whose shaky bullpen without him early last season cost them any chance of winning the AL Central.	CONTRADICTION
1943	This example is Business	Reuters - The Portland Trail Blazers fined\forward Zach Randolph for missing the team flight to Toronto,\where they will meet the Raptors Sunday afternoon.	CONTRADICTION
1944	This example is Sci/Tech	AP - Guard Dajuan Wagner will become a free agent after this season because the Cleveland Cavaliers declined their  #36;3.4 million contract option for 2005-06 on Friday.	CONTRADICTION
1945	This example is Business	AP - Ray Nelson threw for 321 yards and five touchdowns and Samford defeated West Alabama 34-20 on Saturday night in the season opener for both teams.	CONTRADICTION
1946	This example is Business	Toronto, ON (Sports Network) - Alexei Kovalev and Sergei Samsonov scored 3:46 apart in the second period to give Russia the lead for good on the way to a 5-2 win over Slovakia in the World Cup #39;s preliminary round finale at the Air Canada Centre.	CONTRADICTION
1947	This example is World	Chicago, IL (Sports Network) - The Chicago White Sox and infielder Juan Uribe avoided arbitration Thursday by agreeing to terms on a three-year, \$9.75 million contract with a club option for 2008.	CONTRADICTION
1948	This example is Business	 PITTSBURGH (Sports Network) - Steelers wide receiver  Plaxico Burress' injured hamstring will keep him out for a  third straight game when Pittsburgh welcomes the New York Jets  to town Sunday.	CONTRADICTION
1949	This example is World	Manchester, England (Sports Network) - Manchester United confirmed on its website Wednesday that is has made an offer to Everton for young striker Wayne Rooney.	CONTRADICTION
1950	This example is World	AP - The NFL agreed Monday to  #36;8 billion in contract extensions with Fox and CBS to televise Sunday afternoon games for six more years, deals that would also allow the league to show better matchups late in the season in prime time.	CONTRADICTION
1951	This example is World	AP - 1931  #151; Lefty Grove, winner of 31 games for the Philadelphia A's, was named the American League MVP.	CONTRADICTION
1952	This example is World	AP - 1932  #151; Brooklyn's Johnny Frederick hit his sixth pinch home run of the season, a major league record, in the ninth inning to spark the Dodgers to a 4-3 triumph over the Chicago Cubs at Ebbets Field.	CONTRADICTION
1953	This example is Sci/Tech	Flushing Meadows, NY (Sports Network) - When the United States meets Belarus in their Davis Cup semifinal later this month, former world No.	CONTRADICTION
1954	This example is Business	Palm Desert, CA (Sports Network) - Grace Park continued her scoring frenzy at Bighorn Golf Club on Friday with a five-under 67 to open a four-shot advantage after the second round of the Samsung World Championship.	CONTRADICTION
1955	This example is World	 NEW YORK (Reuters) - Albert Pujols and Scott Rolen hit  back-to-back home runs in the eighth inning to lead the St.  Louis Cardinals to a 6-4 win over the Houston Astros in Game  Two of the NL Championship Series at Busch Stadium Thursday.	CONTRADICTION
1956	This example is Business	Toronto, ON (Sports Network) - The Toronto Blue Jays have signed utilityman Frank Menechino to a one-year contract. The deal is worth \$650,000 with an option for 2006.	CONTRADICTION
1957	This example is Sci/Tech	Bronx, NY (Sports Network) - Contrary to previous reports, Mel Stottlemyre will return to the New York Yankees as their pitching coach for the 2005 season.	CONTRADICTION
1958	This example is Sci/Tech	 DETROIT (Sports Network) - The Detroit Tigers have signed  free-agent closer Troy Percival. According to a source, the  deal is for two years and worth \$12 million.	CONTRADICTION
1959	This example is World	CANTON, Ohio (Ticker) -- Legendary quarterback Dan Marino headlines the list of nine first-time nominees for induction to the Pro Football Hall of Fame.	CONTRADICTION
1960	This example is Business	 PITTSBURGH (Sports Network) - Pittsburgh Penguins forward  Mark Recchi has signed a contract to play with TPS Turku of the  Finnish Elite League if the NHL season is canceled.	CONTRADICTION
1961	This example is Business	Monaco, France (Sports Network) - Nice had little working in its favor with the score 3-0 in favor of Monaco in the second half on Saturday night, and a derby loss seemed inevitable.	CONTRADICTION
1962	This example is World	 NEW YORK (Reuters) - Chris Brown rushed for two touchdowns  and 148 yards to lead the Tennessee Titans to a 48-27 win over  the reeling Green Bay Packers in the NFL's Monday night game at  Lambeau Field.	CONTRADICTION
1963	This example is Sci/Tech	Brescia, Italy (Sports Network) - New acquisition Zlatan Ibrahimovic scored in his debut as Juventus dominated Brescia 3-0 Sunday.	CONTRADICTION
1964	This example is Business	 MIAMI (Sports Network) - Frank Gore scored from one yard  out in the final minute to lift the third-ranked Miami  Hurricanes to a 41-38 victory over No. 18 Louisville in a  non-conference thriller at the Orange Bowl.	CONTRADICTION
1965	This example is Sci/Tech	New York, NY (Sports Network) - Kyle Martino has earned Major League Soccer #39;s Player of the Week honor for Week 21 of the 2004 season.	CONTRADICTION
1966	This example is Business	MINNEAPOLIS (AP) -- Brad Radke pitched seven solid innings, Corey Koskie drove in three runs and the Minnesota Twins beat the New York Yankees in the regular season for the first time since 2001 with an 8-2 victory Tuesday night.	CONTRADICTION
1967	This example is Sci/Tech	Chicago, IL (Sports Network) - The Chicago Cubs Thursday declined to pick up the 2005 options on outfielder Moises Alou and second baseman Mark Grudzielanek, making the two veterans free agents.	CONTRADICTION
1968	This example is Sci/Tech	Anaheim, CA (Sports Network) - Free agent starting pitcher Carl Pavano has chosen to join the New York Yankees and the two sides were working on finalizing a contract before the end of the winter meetings.	CONTRADICTION
1969	This example is World	 ATHENS (Reuters) - Athanasia Tsoumeleka won Greece's first  athletics gold of the Olympic Games Monday with an upset  victory in the women's 20km walk.	CONTRADICTION
1970	This example is World	 ATHENS (Reuters) - Athanasia Tsoumeleka won Greece's first  athletics gold of the Olympic Games Monday with an upset  victory in the women's 20km walk.	CONTRADICTION
1971	This example is Sci/Tech	CBC SPORTS ONLINE - There could be more curling medals handed out at the 2010 Vancouver Winter Olympics, if a World Curling Federation proposal is accepted.	CONTRADICTION
1972	This example is World	 EAST RUTHERFORD, N.J., (Sports Network) - Washington  Redskins starting quarterback Mark Brunell suffered an injured  left hamstring in Sunday's 20-14 loss to the New York Giants.	CONTRADICTION
1973	This example is World	Madison, WI (Sports Network) - Anthony Davis ran for 122 yards and two touchdowns to lead No. 6 Wisconsin over Northwestern, 24-12, to celebrate Homecoming weekend at Camp Randall Stadium.	CONTRADICTION
1974	This example is Sci/Tech	Vancouver, BC (Sports Network) - Vancouver Canucks forward Todd Bertuzzi is close to reaching a plea bargain in his assault case, according to the Vancouver Province.	CONTRADICTION
1975	This example is Business	Provo, UT (Sports Network) - Brigham Young University has scheduled a news conference for Wednesday afternoon at which time head football coach Gary Crowton will be fired.	CONTRADICTION
1976	This example is World	Seattle, WA (Sports Network) - The Seattle Mariners have reportedly found a replacement for Bob Melvin and are scheduled to name Mike Hargrove manager.	CONTRADICTION
1977	This example is Sci/Tech	 SEATTLE (Sports Network) - The University of Washington has  named Tyrone Willingham its new head football coach. The school  will have a press conference at 2 p.m. (et) Monday to introduce  him.	CONTRADICTION
1978	This example is Sci/Tech	 NEW YORK (Reuters) - Lamont Thompson returned an  interception 37 yards for a touchdown while the Tennessee  Titans used a smothering defense to beat the Miami Dolphins  17-7 in their National Football League game on Saturday.	CONTRADICTION
1979	This example is World	 NEW YORK (Sports Network) - Portland Trail Blazers head  coach Maurice Cheeks was fined \$7,500 by the league on Monday  for his behavior during this past Friday's game against Utah.	CONTRADICTION
1980	This example is Sci/Tech	Eden Prairie, MN (Sports Network) - Minnesota Vikings center Matt Birk is hampered with possibly another hernia and is expected to miss Sunday #39;s game against the Jacksonville Jaguars.	CONTRADICTION
1981	This example is World	 NEW YORK (Reuters) - New York Yankees slugger Gary  Sheffield says he unknowingly used an illegal steroid obtained  from BALCO during the 2002 season, Major League Baseball's  official Web Site said Tuesday quoting a magazine article.	CONTRADICTION
1982	This example is World	Dover, DE (Sports Network) - Series points leader Martin Truex Jr. earned the win in Saturday afternoon #39;s Stacker 200 Busch race at the Dover International Speedway.	CONTRADICTION
1983	This example is World	Lake Forest, IL (Sports Network) - Chicago Bears quarterback Rex Grossman will miss the remainder of the season after an MRI exam revealed a torn anterior cruciate ligament in his right knee.	CONTRADICTION
1984	This example is Sci/Tech	Zurich, Switzerland (Sports Network) - Slovakian Daniela Hantuchova highlighted Monday #39;s first-round winners, while former top-10 star Mary Pierce of France was among the losers at the \$1.	CONTRADICTION
1985	This example is Business	Houston, TX (Sports Network) - JD Drew singled home Rafael Furcal with the go-ahead run in the top of the ninth and John Smoltz pitched out of a jam in the bottom of the inning, as the Atlanta Braves forced a decisive fifth game of the National League 	CONTRADICTION
1986	This example is Sci/Tech	Houston, TX (Sports Network) - JD Drew singled home Rafael Furcal with the go-ahead run in the top of the ninth and John Smoltz pitched out of a jam in the bottom of the inning, as the Atlanta Braves forced a decisive fifth game of the National League 	CONTRADICTION
1987	This example is Sci/Tech	Barcelona, Spain (Sports Network) - Barcelona #39;s Brazilian defender Edmilson will be out for six months after undergoing surgery Monday on his right knee.	CONTRADICTION
1988	This example is Business	 VANCOUVER (Sports Network) - Vancouver Canucks forward Todd  Bertuzzi is close to reaching a plea bargain in his assault  case, according to the Vancouver Province.	CONTRADICTION
1989	This example is Business	" ATHENS (Reuters) - U.S. Olympic chiefs accused world  gymnastics officials of putting ""outrageous and improper  pressure"" on gold medallist Paul Hamm to give his medal to a  South Korean rival."	CONTRADICTION
1990	This example is Sci/Tech	Athens, Greece (Sports Network) - Anky van Grunsven of the Netherlands successfully defended her gold medal in the individual dressage event on Wednesday at the Olympics.	CONTRADICTION
1991	This example is World	San Diego, CA (Sports Network) - Caron Butler scored 18 points to help the Los Angeles Lakers to a 117-91 preseason victory over the Seattle SuperSonics.	CONTRADICTION
1992	This example is Business	Detroit, MI (Sports Network) - Peyton Manning continued his amazing season, tying a career-high with six touchdown passes, as Indianapolis trounced Detroit, 41-9, in the traditional Thanksgiving Day game at Ford Field.	CONTRADICTION
1993	This example is Business	Athens, Greece (Sports Network) - American middleweight Andre Dirrell lost his semifinal bout to Kazakhstan #39;s Gennadiy Golovkin on Friday, missing an opportunity to advance to the gold medal match.	CONTRADICTION
1994	This example is Business	Los Angeles, CA (Sports Network) - Tim Duncan had 26 points and 16 rebounds to lead the San Antonio Spurs past the Los Angeles Lakers, 105-96.	CONTRADICTION
1995	This example is Sci/Tech	London, England (Sports Network) - England midfielder Steven Gerrard injured his groin late in Thursday #39;s training session, but is hopeful he will be ready for Saturday #39;s World Cup qualifier against Austria.	CONTRADICTION
1996	This example is Business	Loudon, NH (Sports Network) - Jeff Gordon will assume the pole position for Sunday #39;s Sylvania 300 at the New Hampshire International Speedway after a steady rain washed out Friday #39;s qualifying session.	CONTRADICTION
1997	This example is World	Chattanooga, TN (Sports Network) - Justin Rascati and Maurice Fenner each ran for two touchdowns to lead the James Madison Dukes over the Montana Grizzlies, 31-21, in the Division I-AA championship game at Finley Stadium.	CONTRADICTION
1998	This example is Business	 TEMPE, Ariz., (Sports Network) - Arizona Cardinals running  back Emmitt Smith left Sunday's 13-3 loss to the New York Jets  in the first half with a sprained ankle.	CONTRADICTION
1999	This example is Business	Houston, TX (Sports Network) - The Houston Rockets activated guard Tyronn Lue from the injured list prior to Wednesday #39;s game against the Hawks.	CONTRADICTION
2000	This example is Business	Kockelscheuer, Luxembourg (Sports Network) - Aussie Alicia Molik began her quest for a second title in two weeks on Thursday, while top-seeded Argentine Paola Suarez was among the second-round upset victims at the \$225,000 Seat Open Luxembourg.	CONTRADICTION
2001	This example is Sci/Tech	Baltimore, MD (Sports Network) - The Baltimore Orioles have agreed to terms with veteran first baseman/designated hitter Rafael Palmeiro Wednesday to a one-year contract.	CONTRADICTION
2002	This example is Business	Wolfsburg, Germany (Sports Network) - Wolfsburg #39;s magical start to the season is fading fast as the club lost for the third time in four matches Saturday, 3-2 against Hertha Berlin.	CONTRADICTION
2003	This example is Business	 DAYTONA BEACH, Florida (Sports Network) - NASCAR driver  Dale Earnhardt Jr. has been fined \$10,000 for cursing during a  TV interview following his win at Talladega Superspeedway.	CONTRADICTION
2004	This example is Business	 ATHENS (Reuters) - The U.S. men's basketball team salvaged  some pride Saturday, beating Lithuania 104-96 to take the  Olympic bronze medal.	CONTRADICTION
2005	This example is Sci/Tech	 TOKYO (Reuters) - Japanese baseball players and club  representatives reached a deal Thursday to end the first strike  in the 70-year history of the sport in Japan, with owners  agreeing to let newcomers into the leagues as early as next  season.	CONTRADICTION
2006	This example is World	CBC SPORTS ONLINE - The Los Angeles Dodgers landed a dandy Thursday in free-agent infielder Jeff Kent. Kent, 36, agreed to a two-year contract, but financial terms were not disclosed.	CONTRADICTION
2007	This example is World	Orchard Park, NY (Sports Network) - Veteran cornerback Troy Vincent and wide receiver Josh Reed will not play Sunday when the Buffalo Bills host the St.	CONTRADICTION
2008	This example is World	Reuters - Tennessee Titans quarterback\Steve McNair stretched and ran Friday, but did not throw any\passes and is still listed as questionable with a bruised\sternum for Sunday's game against San Diego.	CONTRADICTION
2009	This example is Business	Kansas City, MO (Sports Network) - Kansas City Chiefs running back Priest Holmes is questionable for Sunday #39;s game against Houston because of a sprained ankle.	CONTRADICTION
2010	This example is Sci/Tech	Los Angeles, CA (Sports Network) - Jose Lima tossed a five-hit shutout and Shawn Green homered twice as the Los Angeles Dodgers staved off elimination in the National League Division Series with a 4-0 blanking of the St.	CONTRADICTION
2011	This example is Business	Kansas City, MO (Sports Network) - The Kansas City Royals have extended the contract of outfielder Matt Stairs through the 2005 season.	CONTRADICTION
2012	This example is Business	AP - Brad Radke pitched seven solid innings, Corey Koskie drove in three runs and the Minnesota Twins beat the New York Yankees in the regular season for the first time since 2001 with an 8-2 victory Tuesday night.	CONTRADICTION
2013	This example is Sci/Tech	 DAVIE, Fla. (Sports Network) - Dave Wannstedt resigned  Tuesday as head coach of the Miami Dolphins after the team sunk  to an NFL-worst 1-8 record. Defensive coordinator Jim Bates  will take over as interim coach for the remainder of the  season.	CONTRADICTION
2014	This example is World	Pittsburgh, PA (Sports Network) - The Pittsburgh Pirates agreed to terms Thursday with closer Jose Mesa on a one-year contract, with a club option for 2006.	CONTRADICTION
2015	This example is Business	Lyon, France (Sports Network) - Olympique Lyon #39;s start to the season could not have been much better, until it came to a screeching halt Saturday in a French Ligue 1 match against Strasbourg.	CONTRADICTION
2016	This example is Business	Irving, TX (Sports Network) - Detroit Lions rookie wide receiver Roy Williams was inactive for Sunday #39;s game against the Dallas Cowboys.	CONTRADICTION
2017	This example is Sci/Tech	 FLOWERY BRANCH, Ga. (Sports Network) - The Atlanta Falcons  Monday signed Pro Bowl tight end Alge Crumpler to a six-year  contract extension.	CONTRADICTION
2018	This example is Business	CBC SPORTS ONLINE - The Arizona Diamondbacks, who made a big splash before and during baseball #39;s winter meetings, soon could be facing life without the Big Unit.	CONTRADICTION
2019	This example is Business	 AUBURN HILLS, Mich. (Sports Network) - Ron Artest scored 24  points, as Indiana defeated Detroit 97-82 in a game that was  stopped late in the fourth quarter due to a fight on the court  that spilled into the stands and included the fans.	CONTRADICTION
2020	This example is Business	Bremen, Germany (Sports Network) - Bayern Munich finished in an unfamiliar position last season: second place. Werder Bremen knocked the defending champions off its pedestal during the 2003/04 campaign.	CONTRADICTION
2021	This example is World	Tampa, FL (Sports Network) - Tampa Bay inked former Buc and Super Bowl MVP Dexter Jackson on Tuesday to add depth to its suddenly-thin safety position.	CONTRADICTION
2022	This example is World	 HEMPSTEAD, N.Y., (Sports Network) - New York Jets wide  receiver Santana Moss is probable for Sunday's AFC East  showdown against the red-hot New England Patriots. Both teams  are undefeated and will square off at Gillette Stadium in  Foxboro, MA.	CONTRADICTION
2023	This example is Business	Athens, Greece (Sports Network) - Ilias Iliadis captured Greece #39;s second gold medal of the 2004 Olympics with a thrilling victory over Roman Gontyuk of the Ukraine in the men #39;s under 81kg category in judo on Tuesday. 	CONTRADICTION
2024	This example is Business	Bristol, TN (Sports Network) - Carl Edwards elected to go to the back of the field after spinning during qualifying, but it didn #39;t hurt his chances of victory as he drove all the way to the front and captured Wednesday night #39;s O #39;Reilly 200 Craftsman Truck 	CONTRADICTION
