textid	pair	text	label
2162	This example is Sports	Reuters - Of the more than 8,000 funds\available to investors, some are downright stinkers.\Fortunately, it's usually easy to identify the worst of them.	CONTRADICTION
2163	This example is Sports	NEW YORK (CNN/Money) - Merck #39;s withdrawal of its arthritis treatment sent the stock tumbling more than 25 percent and pushed the Dow into deeply negative territory at the open Thursday.	CONTRADICTION
2164	This example is Sci/Tech	Fine particle pollution has been significantly reduced in recent years, but millions of people live in areas where concentrations remain high - and their health remains at risk, the 	CONTRADICTION
2165	This example is World	Google Inc. has launched an effort to establish an online reading room for five major libraries by scanning stacks of hard-to-find books into its widely used Internet search engine.	CONTRADICTION
2166	This example is World	Music downloading and file-sharing are on the increase, and record companies who attempt to regulate illegal downloaders get short shrift from internet users, a survey reveals today.	CONTRADICTION
2167	This example is Business	MacCentral - Netflix Inc. and TiVo Inc. have signed an agreement to let TiVo subscribers access Netflix's library of movies over broadband Internet connections, the two companies announced Thursday.	CONTRADICTION
2168	This example is Sports	While taking a back seat to software and security efforts, hardware is still a big time concern according to our survey. Organizations are taking the opportunity to consolidate their environments as they replace 	CONTRADICTION
2169	This example is Sports	While taking a back seat to software and security efforts, hardware is still a big time concern according to our survey. Organizations are taking the opportunity to consolidate their environments as they replace 	CONTRADICTION
2170	This example is Business	While taking a back seat to software and security efforts, hardware is still a big time concern according to our survey. Organizations are taking the opportunity to consolidate their environments as they replace 	CONTRADICTION
2171	This example is Sports	While taking a back seat to software and security efforts, hardware is still a big time concern according to our survey. Organizations are taking the opportunity to consolidate their environments as they replace 	CONTRADICTION
2172	This example is World	While taking a back seat to software and security efforts, hardware is still a big time concern according to our survey. Organizations are taking the opportunity to consolidate their environments as they replace 	CONTRADICTION
2173	This example is World	Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival 	CONTRADICTION
2174	This example is Sports	Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival 	CONTRADICTION
2175	This example is World	&lt;strong&gt;Analysis&lt;/strong&gt; Only slightly if at all	CONTRADICTION
2176	This example is Sports	You can learn a lot about people in two hours. And you don #39;t have to take a course in social behavior or even watch Dr. Phil on TV.	CONTRADICTION
2177	This example is World	Gold Fields has yet to receive support from Norilsk Nickel, its biggest shareholder, for its acquisition of Canada #39;s Iamgold. Gold Fields announced its plan to buy Iamgold 	CONTRADICTION
2178	This example is World	Online DVD renter Netflix Inc. and television recorder maker TiVo Inc. are close to a deal to allow Netflix subscribers to download movies over the Internet to their 	CONTRADICTION
2179	This example is World	KATHMANDU : A strike called by Maoist rebels shut down much of Nepal for the second day as the government considered calling a ceasefire to jumpstart talks to end the bloody conflict.	CONTRADICTION
2180	This example is World	For some the Carling Cup is a dull and meaningless sideshow during the English football season and there would be no tears if it was scrapped off the calendar.	CONTRADICTION
2181	This example is Sports	The New York Public Interest Research Group (NYPIRG) has published its annual list of toys that it claims can harm or kill children, particularly those with small parts.	CONTRADICTION
2182	This example is Sports	Many people do extensive product research online but end up buying from brick and mortar retailers.  How can you track the effectiveness of search marketing campaigns that result in offline purchases? 	CONTRADICTION
2183	This example is Business	Reuters - U.S. oil major ConocoPhillips won an\auction for a 7.6 percent state stake in Russian oil giant\LUKOIL with a bid of  #36;1.988 billion, the Russian property fund\said on Wednesday.	CONTRADICTION
2184	This example is Business	A: Combining the two companies #39; networks should result in clearer calls, fewer dropped calls during peak hours and broader availability of coverage.	CONTRADICTION
2185	This example is World	The smaller gear maker claims that its new routers will cost 30 percent to 50 percent less than similar offerings from the market leader.	CONTRADICTION
2186	This example is Sci/Tech	BEIJING (AFP) - A North Korean delegation headed by the Stalinist state #39;s number two leader arrived in China amid faltering attempts to resolve the standoff over the North #39;s nuclear weapons program.	CONTRADICTION
2187	This example is Sports	This article discusses how a virus outbreak will produce a few unique opportunities to examine the health of an organization's network -- and learn ways to further harden the network from future automated attacks.	CONTRADICTION
2188	This example is Business	Colombia's main rebel group asked followers to mount an assassination attempt against President Bush during his visit to Colombia last week, Defense Minister Jorge Uribe said. There was no evidence Saturday that rebels even tried to organize such an attack.	CONTRADICTION
2189	This example is Sports	Users will receive free warnings of worms and viruses targeting their chat client.	CONTRADICTION
2190	This example is Sci/Tech	Adobe has announced ambitious plans to unify the digital camera market by creating a single file format that all digital cameras can record in.	CONTRADICTION
2191	This example is World	"The games industry could benefit from scientific ""mood profiling"" to develop hit games, researchers say."	CONTRADICTION
2192	This example is Sci/Tech	Troublesome Trojan horses, virulent worms, nasty viruses--sometimes it may seem like the Internet exists just to let the bad guys attack your PC.	CONTRADICTION
2193	This example is Business	Optimism in Hawaii remains high while employment woes nationwide have driven consumer confidence to lower levels. US consumer confidence dropped to lower levels in October for the third consecutive month, according 	CONTRADICTION
2194	This example is Business	The next century definitely will not be for the birds as the changing world takes a toll on many species. By 2100, about 10 percent of all bird species probably will be extinct, killed off by habitat loss, hunting 	CONTRADICTION
2195	This example is Sports	Western oil companies are running out of likely places to look, and significant finds are becoming rarer.	CONTRADICTION
2196	This example is Sports	much more so than the average home PC user realizes. That notion, widely held in the tech industry, is borne out 	CONTRADICTION
2197	This example is Sci/Tech	Reuters - Voters in Ghana queued on Tuesday to\choose a new leader for their West African country in what was\expected to be a race between incumbent John Kufuor and\long-standing rival John Atta Mills.	CONTRADICTION
2198	This example is World	Communicating can be tricky when a company or a government agency has workers in different locations and even different time zones.	CONTRADICTION
2199	This example is World	 SAN FRANCISCO (Reuters) - The consumer electronics gizmo  that offers many functions in a small package is what's  compelling back-to-school shoppers to open their wallets.	CONTRADICTION
2200	This example is World	 SAN FRANCISCO (Reuters) - The consumer electronics gizmo  that offers many functions in a small package is what's  compelling back-to-school shoppers to open their wallets.	CONTRADICTION
2201	This example is Sci/Tech	It is almost weird to see these big corporations trying to enter a field so soon one after the other that was ruled by small companies just few weeks ago.	CONTRADICTION
2202	This example is Sci/Tech	Week Four threw up some surprising results over the weekend as current high-flyers had their wings clipped and new faces staked their claims in a title race that, although barely a month old, is already wide open.	CONTRADICTION
2203	This example is Sports	London, 20 October 2004 --- Corruption in large-scale public projects is a daunting obstacle to sustainable development, and results in a major loss of public funds needed for education, healthcare and poverty alleviation, both in developed and 	CONTRADICTION
2204	This example is Sports	Product will allow a server to run multiple operating systems, or multiple copies of the same operating system at a single time	CONTRADICTION
2205	This example is Sports	its also a powerful learning tool, according to Apple. Audio has always had a place in the classroom but it is normally in the form 	CONTRADICTION
2206	This example is Sci/Tech	Reuters - A small group of suspected\gunmen stormed Uganda's Water Ministry Wednesday and took three\people hostage to protest against proposals to allow President\Yoweri Museveni for a third term.\Police and soldiers with assault rifles cordoned off the\three-story building, just 328 feet from Uganda's parliament\building in the capital Kampala.	CONTRADICTION
2207	This example is World	Higher-capacity hard drives will be available by the end of the year.	CONTRADICTION
2208	This example is Sports	Organic SEO: Patience For Long Term Ranking Results\\When does long term SEO show ranking results? It takes time for optimization to produce targeted traffic to your website. Organic SEO requires time to take effect, just as it takes time for your web pages to start showing up in the search ...	CONTRADICTION
2209	This example is World	SAN FRANCISCO - For the second morning in a row, there is a major development in the on-going scandal involving steroids and star athletes.	CONTRADICTION
2210	This example is World	MP3 players -- technically, digital-music players, although almost all of them are used mainly to play songs saved in the popular MP3 format -- come in three sizes: tiny, big and really big.	CONTRADICTION
2211	This example is Sports	An increase in smog sparks a small but measurable increase in deaths, scientists report Wednesday in a study showing the strongest link yet between smog and damage to health.	CONTRADICTION
2212	This example is Sports	Prices for flash memory cards -- the little modules used by digital cameras, handheld organizers, MP3 players and cell phones to store pictures, music and other data -- are headed down -- way down. Past trends suggest that prices will drop 35 percent a year, but industry analysts think that rate will be more like 40 or 50 percent this year and next, due to more manufacturers entering the market.	CONTRADICTION
2213	This example is Business	It #39;s back -- the season of peace, good fellowship, and digital marvels. The Entertainment Software Association reckons that nearly one third of all Americans will give a computer game as a Christmas gift in 2004.	CONTRADICTION
2214	This example is Sports	Novell is prepared to use its portfolio of US software patents to protect against patent lawsuits the open source software it ships, the company said in statements posted to the Novell.	CONTRADICTION
2215	This example is World	Hard-drive based multimedia player will be available later this year.	CONTRADICTION
2216	This example is Business	IBM on Wednesday announced the pre-release of several tools for SMBs (small and midsize businesses) designed to speed development of solutions built on IBM middleware.	CONTRADICTION
2217	This example is Business	Your site gets great traffic from search engines, and yet it needs a new design.  How can you freshen up a site without risking a decline in rankings and a loss of traffic from search engines? 	CONTRADICTION
2218	This example is Sports	While America Online, Microsoft, and the open-source community agree to disagree about E-mail-authentication standards, some companies are stepping up to bridge the divide.	CONTRADICTION
2219	This example is Sports	Sony #39;s new double-layer DVD player for the Mac will give Macintosh users access to higher-capacity removable storage. The device, which is available in both internal and external versions, can record up to four hours of video on a single disk.	CONTRADICTION
2220	This example is Sci/Tech	Avoid Search Engine Blacklisting\\The best way to avoid being blacklisted by the search engines is to avoid using some questionable techniques that were once popular to gain high rankings. Even if your website is not blacklisted by using some of the techniques below, it may be penalized (buried in the ...	CONTRADICTION
2221	This example is Business	Microsoft software that is currently licensed on a per-processor model will continue to be licensed per processor, not per core, for hardware that contains dual-core and multi-core processors.	CONTRADICTION
2222	This example is World	On a unanimous vote the US House of Representatives Thursday approved a bill making many  quot;spyware quot; activities illegal. Spyware can be surreptitiously loaded into a computer via the Internet and extract information 	CONTRADICTION
2223	This example is Sports	Samsung Electronics Co. and Sony Corp. have signed a licensing agreement to share 24,000 basic standard patents necessary for product development, Samsung officials said yesterday.	CONTRADICTION
2224	This example is Sci/Tech	Spending on research will more than double this year, with a growing amount coming from the private sector.	CONTRADICTION
2225	This example is Sci/Tech	One of the best things I like about the Internet is the boundary-less nature of this amazing network. I can check out user views of people (from here in India) around the world on the India issues.	CONTRADICTION
2226	This example is Sports	Domain name owners can now choose registrars in much the same way telephone numbers can be moved between carriers, ICANN said.	CONTRADICTION
2227	This example is Sports	At times like this, it is important to remember a simple truth: No matter how much they have improved, no matter how much promise they may show at times, there is something they have yet to escape.	CONTRADICTION
2228	This example is Sports	When a company with a small float comes unhinged from reality, look out.	CONTRADICTION
2229	This example is Sci/Tech	The day after elimination always brings strange vibes. It #39;s too soon to let go of the rigorous season that fell short but not too early to start thinking about next year #39;s team.	CONTRADICTION
2230	This example is Sci/Tech	NewsFactor - Motorola's (NYSE: MOT) sleek and stylish MPx200 smartphone incorporates the productivity features of a Windows Mobile 2002 personal digital assistant -- even the ability to play MP3 files -- along with a GSM-based mobile phone.	CONTRADICTION
2231	This example is World	A third of people trying to lose weight find they actually end up piling on the pounds, a survey finds.	CONTRADICTION
2232	This example is Business	Calls to 13 other countries will be blocked to thwart auto-dialer software.	CONTRADICTION
2233	This example is Sports	This has been a rumor for awhile now, but now it #39;s fact: Netflix and Tivo are teaming up for a service that will let Tivo owners download movies onto their Tivo boxes via a broadband connection.	CONTRADICTION
2234	This example is World	Microsoft announced a new holiday Xbox package that essentially gives buyers two free sports games and a trial subscription to the Xbox Live online gaming service.	CONTRADICTION
2235	This example is Sci/Tech	Computer misuse at government offices is an ongoing problem, and experts say managers should take specific actions to keep federal employees from using their desktop computers for personal business.	CONTRADICTION
2236	This example is Sports	AP - The promise of Internet-based video has long been hamstrung by copyright and piracy worries, slow dial-up connections, technical challenges and consumer disdain for watching blotchy videos on their home computers. But a Silicon Valley startup is tackling those obstacles, hoping to become the first major provider of cinema straight from the Internet to the living room boob tube.	CONTRADICTION
2237	This example is Business	stocks of companies with a market capitalization between \$100 million and \$2 billion, calculated as shares outstanding times share price -- outperformed larger-cap stocks last quarter.	CONTRADICTION
2238	This example is Sci/Tech	The Internet Corporation for Assigned Names and Numbers (ICANN) has given preliminary approval to two new domain names. The  quot;.	CONTRADICTION
2239	This example is Business	While the combined company makes a formidable No.3 player in the wireless market, it may be hard pressed to match the firepower of its larger rivals.	CONTRADICTION
2240	This example is Sci/Tech	Muhammad Ali asked Congress yesterday to create a US Boxing Commission, saying oversight by the federal government is needed to protect boxers from exploitation and injury. Ali's testimony before a congressional panel was read by his wife, Lonnie Ali , because he suffers from Parkinson's disease.  quot;Reform measures are unlikely to succeed, quot; Ali said,  quot;unless a US Boxing Commission is ...	CONTRADICTION
2241	This example is Sci/Tech	Sales are flat for the company, but the valuation still appears to be fair.	CONTRADICTION
2242	This example is World	No wonder people love computer and video games. They #39;re realistic, fast-paced, interactive and challenging. Just about any age can play.	CONTRADICTION
2243	This example is World	AP - A posting on an Islamic Web site claimed Tuesday that the al-Qaida-linked group led by Abu Musab al-Zarqawi has slain a second American hostage in Iraq. The claim could not be verified immediately.	CONTRADICTION
2244	This example is Sports	Trusted Computer Solutions (TCS) Inc. officials are developing Trusted Linux, a highly secure version of Linux that will rival Unix in environments in which security is the highest priority.	CONTRADICTION
2245	This example is Sports	Promoters pay radio stations annual fees for advance copies of playlists and bill record companies for each new song played, running up a tab that costs the industry tens of millions of dollars annually.	CONTRADICTION
2246	This example is Sci/Tech	AP - Video game companies always release their marquee titles just as the holiday shopping frenzy starts humming. It's nothing personal, just business: analysts say December alone accounts for more than 50 percent of the industry's annual revenue.	CONTRADICTION
2247	This example is Sports	Women are being  quot;parachuted quot; into precarious positions within companies where there is a high risk of failure, according to a psychologist.	CONTRADICTION
2248	This example is Sports	As one developer prepares to move his application from Mac to Windows, others reaffirm their commitment to the platformdespite competing directly with Apple Computer Inc.	CONTRADICTION
2249	This example is Business	Companies agree to incorporate software interoperability tools in e-commerce partnership.	CONTRADICTION
2250	This example is Sports	AP - Driven by record sales of server and mobile microprocessors and a bigger slice of the flash memory market, Intel Corp.'s third-quarter profits rose 15 percent even as it struggled with lackluster PC sales, excess inventory and stiff competition.	CONTRADICTION
2251	This example is Sci/Tech	AFP - Indian troops shot dead five Islamic militants in three separate clashes in Indian-administered Kashmir, a police spokesman said.	CONTRADICTION
2252	This example is Sports	The Public Relations India blog claims that Microsoft or its PR agency released this photo of the new MSN Search ... .. to AP using the IE competitor browser, Mozilla Firefox.	CONTRADICTION
2253	This example is Business	It may be that many people, staring blankly from their sofas into the empty, late-night flicker of their televisions, are in need of rescuing.	CONTRADICTION
2254	This example is Sports	It may be that many people, staring blankly from their sofas into the empty, late-night flicker of their televisions, are in need of rescuing.	CONTRADICTION
2255	This example is World	Department store operator Kohl #39;s Corp. said Thursday that its profit grew 19 percent in the fiscal third quarter as new stores boosted revenue.	CONTRADICTION
2256	This example is Sci/Tech	The nation #39;s three biggest credit reporting companies have announced details about how consumers can receive copies of their credit reports for free once a year 	CONTRADICTION
2257	This example is Business	Business and communication skills are important, but many tech pros aren't given such training by employers, according to a report.	CONTRADICTION
2258	This example is World	After years of being deluged with ever-increasing loads of spam, Internet users are starting to turn to instant-messaging applications instead of e-mail.	CONTRADICTION
2259	This example is Business	Security specialist issues patches for vulnerabilities that could have allowed denial-of-service attacks against some hardware models.	CONTRADICTION
2260	This example is Sports	Menacing body posture can be as threatening as a frightening facial expression, according to new research. The finding may explain how fear spreads.	CONTRADICTION
2261	This example is Sci/Tech	"The Motley Fool - No, the U.S. is not on the verge of a solar revolution, and sunshine won't provide the country with ""energy independence"" anytime soon. But solar power is gaining momentum, and based on current trends, that momentum will probably continue to build."	CONTRADICTION
2262	This example is Sports	Security experts said that while the new Service Pack 2 for Windows XP will bolster the operating system's security, hackers will still find a way to exploit any flaws.	CONTRADICTION
2263	This example is World	Reserve Bank Governor Alan Bollard will fire his interest rate gun and then conspicuously reload it when he delivers his monetary policy statement on Thursday.	CONTRADICTION
2264	This example is Sci/Tech	Arsenal midfielder Edu has confirmed he will leave the Premiership champions next summer and move to La Liga. Edu, whose contract with the London club expires at the end of the season, says he has yet to make 	CONTRADICTION
2265	This example is Business	Reuters - Among those tipped to win the 2004 Nobel\Peace Prize on Friday are the U.N. nuclear watchdog and its\leader Mohamed ElBaradei, a Kenyan environmentalist and a\Russian anti-nuclear activist.	CONTRADICTION
2266	This example is Sports	The Wi-Fi Alliance got its next certification program off to a flying start, issuing WPA2 badges to a bunch of products that comply with the 802.	CONTRADICTION
2267	This example is Business	For doctors, searching out disease before it appears can also carry risks.	CONTRADICTION
2268	This example is World	New Zealand triathlete Hamish Carter says he felt bulletproof during his gold medal winning performance at the Athens Olympics. The champion says it has been a crazy day in the aftermath of his win, which 	CONTRADICTION
2269	This example is World	While most voters have chosen their favorite candidate for president, several sites offer online tests for the undecided. In some cases, the results can be quite contradictory. By Joanna Glasner.	CONTRADICTION
2270	This example is Business	Seeking to speed the delivery of new communications services to US airline passengers, the government yesterday paved the way for at least one company to compete 	CONTRADICTION
2271	This example is Sci/Tech	Business India Los Angeles, Sep 24 : After months of wrangling, a consortium led by Sony Corp has signed a definitive deal to buy the famous Hollywood studio MGM, Xinhua reports.	CONTRADICTION
2272	This example is Sports	A surprising number of items on eBay are available for just one cent. So where is the profit? (Hint: Watch those shipping charges.)	CONTRADICTION
2273	This example is World	Four consumer electronics companies are moving into production of a new 64-bit chip for non-PC devices in a bid to address the next generation of broadband services piped into the home.	CONTRADICTION
2274	This example is Sports	The nation's cellular companies have agreed on a common standard for multimedia messaging that should enable mobile phone users to exchange photos, video and audio clips just as they do e-mail, regardless of their wireless carrier.	CONTRADICTION
2275	This example is Business	AFP - British pop music stars gathered at a studio in north London on Sunday for a re-recording of  quot;Do they Know its Christmas, quot; the hit song that raised money for famine-hit people in Ethiopia 20 years ago.	CONTRADICTION
2276	This example is Sci/Tech	TORONTO -- Last night, Doug Mientkiewicz was on call as the Red Sox' emergency catcher in case calamity befell Doug Mirabelli , raising the uncomfortable specter of the one-time minor league catcher trying to corral Tim Wakefield's knuckleball. He escaped that duty, serving only as a pinch runner and defensive replacement at first base for Kevin Millar in last night's ...	CONTRADICTION
2277	This example is Business	Google has announcing five new content partners and a massive scanning project that will bring millions of volumes of printed books into the Google Print database. 	CONTRADICTION
2278	This example is World	As far as keeping their customers satisfied, Web portals, search engines, and news and information sites in the U.S. continue to improve but still have work to do, according to a report released Tuesday.	CONTRADICTION
2279	This example is Business	Netflix and TiVo have signed an agreement to let TiVo subscribers access Netflix #39;s library of movies over broadband Internet connections, the two companies announced Thursday.	CONTRADICTION
2280	This example is World	LCOS technology sandwiches a layer of liquid crystal between a cover glass and a highly reflective, mirror-like surface patterned with pixels that sits on top of a silicon chip. These layers form a microdisplay that can be used in projection displays such ...	CONTRADICTION
2281	This example is Sports	Toshiba will provide replacements for defective parts used in some 650,000 notebook PCs.  quot;Under certain conditions and when used in combination with certain other components, quot; Toshiba says,  quot;the 	CONTRADICTION
2282	This example is Sci/Tech	Company cites weak Wall Street Journal ads, analysts predict weak results at other newspaper chains. NEW YORK (Reuters) - Dow Jones  amp; Co.	CONTRADICTION
2283	This example is Sports	A new digital authentication technique supplies forensic art experts with a new tool to distinguish paintings by masters from those by imitators, scientists say.	CONTRADICTION
2284	This example is Business	VIENTIANE : Myanmar Prime Minister Soe Win could not confirm reports that his government had extended democracy leader Aung San Suu Kyi #39;s period of house arrest by a year, Thailand #39;s prime minister said.	CONTRADICTION
2285	This example is Business	Explore powerful options available to mid-sized companies	CONTRADICTION
2286	This example is Business	As cell phones turn into mobile handheld data devices, companies are exploring ways to protect them from being hacked by a growing number of sophisticated viruses designed specifically to attack the wireless world.	CONTRADICTION
2287	This example is World	Blog Search Engine Adds MoBlog Search\\Blog Search Engine and IceRocket Search have partnered to bring cell phone pic blogs, or MoBlogs, into the search engine world with a new search feature which produces image results of the latest MoBlogs images available. Blog Search Engine has over 10,000 blogs indexed in ...	CONTRADICTION
2288	This example is World	The test program that allows pre-screened travelers to zip through airport security is being extended. The Registered Traveler Program had been scheduled to run for 90 days at each of five big airports.	CONTRADICTION
2289	This example is Sports	blinkx 2.0 with Smart Folders Available Today\\blinkx, today announced the release of blinkx 2.0, introducing the world's first Smart Folders and enhancing the functionality currently available to over 1 million users. blinkx, which is free to download at www.blinkx.com, changes the way consumers interact with information. blinkx reads the content ...	CONTRADICTION
2290	This example is Business	 Technology lobbying groups are stepping up their push for lawmakers to pass several pieces of legislation.	CONTRADICTION
2291	This example is Business	Gyroscopically balanced scooters have given disabled people a new grasp on mobility.	CONTRADICTION
2292	This example is Sports	The results for the current quarter came in slightly below expectations and the company sounded a note of caution on the global economy.	CONTRADICTION
2293	This example is Sports	Nokia (NYSE: NOK) announced that it has shipped its one millionth game deck globally since the sales of the N-Gage platform started eleven months ago.	CONTRADICTION
2294	This example is Sports	Canadian Press - KHARTOUM, Sudan (AP) - In a goodwill gesture on the eve of peace talks in Nigeria, Sudan said Sunday it will cut the number of paramilitary forces operating in Darfur by 30 per cent in a bid to ease tensions in the troubled region, where an 18-month conflict has claimed the lives of an estimated 30,000 people.	CONTRADICTION
2295	This example is Business	Sun adds several business partners to a plan to offer supercomputing centers that customers can pay to use according power consumed.	CONTRADICTION
2296	This example is World	Reuters - U.S. Food and Drug Administration\staff reviewers on Tuesday questioned clinical data for\non-Hodgkin's lymphoma drug Marqibo, made by Inex\Pharmaceuticals Corp. and Enzon Pharmaceuticals Inc..	CONTRADICTION
2297	This example is Business	A conference dedicated to online journalism explores the effect blogs have on news reporting. Some say they draw attention to under-reported stories. Others struggle to establish the credibility enjoyed by professionals.	CONTRADICTION
2298	This example is World	A synchrotron acts like a gigantic microscope that generates intense beams of brilliant light to view the microstructure of materials.	CONTRADICTION
2299	This example is Sci/Tech	Microsoft has introduced a package of tools, training and technical support designed to lure users away from Novell #39;s Netware, to Windows Server 2003.	CONTRADICTION
2300	This example is Sports	DreamWorks, Pixar and Disney have each rescheduled high-profile films in ways that could dramatically affect their earnings flow and status in 	CONTRADICTION
2301	This example is World	If you're under 40 and smoke, your risk of having a heart attack is significantly greater than someone your age who doesn't, a new study finds. According to the report, male smokers between the ages of 35 and 39 were almost five times as likely to have a nonfatal heart attack as were nonsmokers.	CONTRADICTION
2302	This example is Sports	Future of television is coming into focus, revealing new vistas for the industry--but also some zits.	CONTRADICTION
2303	This example is Business	The crude oil price, based on the average price package of seven market-monitored crudes, fell to 38.89 dollars a barrel last week, down 2.46 dollars of the price in the previous 	CONTRADICTION
2304	This example is Sports	TORONTO - The next phase of winning, after you #39;ve won at home and on the road, after you #39;ve blown out teams, captured nail-biters and overcome large fourth-quarter deficits, is to beat an opponent more than once.	CONTRADICTION
2305	This example is Business	The impact radio-frequency identification has throughout an entire supply chain is top of mind for a number of companies experimenting with the technology.	CONTRADICTION
2306	This example is Business	Juniper Networks is making a big push into SSL security. The company on Monday updated its NetScreen Secure Access SSL VPNsecurity appliance that further integrates it with end-point security software packages. Juniper also announced a new initiative with several companies to provide better security across a network.	CONTRADICTION
2307	This example is Business	Judging by yesterday #39;s trading action in shares of sporting goods and apparel company Russell (NYSE: RML) -- the shares were about flat on volume not terribly different than its recent 	CONTRADICTION
2308	This example is Sports	The PC industry is doing a better job of satisfying its US customers than in recent years, and improvements to technical support seem to have done the trick, according to the 	CONTRADICTION
2309	This example is World	Chip giant says it will move to new design by next year, but leaves many questions unanswered.	CONTRADICTION
2310	This example is Business	Radio Frequency Identification (RFID) is in news these days. And it is the middleware that gives meaning to the collection activity of radio frequency identification (RFID) readers, turning the data for usable purposes.	CONTRADICTION
2311	This example is World	Google Inc. has partnered with five of the world #39;s leading libraries, including those at Stanford and Harvard, to digitally scan their collections so that the books can be searched, and in many cases read, online free of charge.	CONTRADICTION
2312	This example is Sci/Tech	BT may be fined if found to have broken competition rules, Ofcom says, but BT says it has been cleared.	CONTRADICTION
2313	This example is Sports	On 14 December 2004, Google announced an agreement with five major libraries - those at Stanford, Harvard, the University of Michigan and Oxford, as well as the New York Public Library -o create digital copies of books that can be searched using 	CONTRADICTION
2314	This example is Business	The company expands its server software for creating slick interfaces for Web applications.	CONTRADICTION
2315	This example is Sci/Tech	Company debuts new products that let businesspeople shuttle data from databases to mobile gadgets.	CONTRADICTION
2316	This example is World	Major attacks have continued in recent days, including several apparent efforts to sow divisions between groups.	CONTRADICTION
2317	This example is Business	com October 21, 2004, 10:50 AM PT. A stolen copy of the latest sequel in one of the top-selling video game series of all time began circulating on the Web late Wednesday, the second high-profile game theft in a week.	CONTRADICTION
2318	This example is World	WASHINGTON -- A group of technology companies Tuesday renewed pressure on accounting rule makers to drop a stock-options expensing rule, unveiling an alternative that they say is easier and less expensive to adopt.	CONTRADICTION
2319	This example is Business	CUPERTINO, Calif. -- Downloading music continues to drive strong sales and revenue at Apple Computer as the Cupertino-based company announced Thursday that 150 million songs have been downloaded from its iTunes service.	CONTRADICTION
2320	This example is World	Canadian Press - ROSTOV-ON-DON, Russia (AP) - Hundreds of protesters ransacked and occupied the regional administration building in a southern Russian province Tuesday, demanding the resignation of the region's president, whose former son-in-law has been linked to a multiple slaying.	CONTRADICTION
2321	This example is Sci/Tech	Patients with degenerative disc disease in their spines may have an alternative to getting their vertebrae fused, which alleviates pain but limits motion.	CONTRADICTION
2322	This example is World	Although companies need to protect against the flaws, many of the related information security risks and costs could be removed if businesses forced vendors to test systems before rollout, according 	CONTRADICTION
2323	This example is Business	"Reuters - Brad Grey, executive producer of the\hit television show ""The Sopranos"" and chairman of a top\Hollywood talent management firm, has emerged as the leading\candidate to succeed Sherry Lansing as head of Viacom Inc.'s\(VIAb.N) Paramount Pictures, the Wall Street Journal reported\on Sunday."	CONTRADICTION
2324	This example is Sports	Lesa Martin and Jaunee Perry work for different school districts, but they have two things in common. Both women are dedicated teachers who strive to inspire and enrich the lives 	CONTRADICTION
2325	This example is World	Web sites have converted the mischievous idea of a few alumni into an odd form of futures market for betting on a college football coach's career.	CONTRADICTION
2326	This example is World	Sony plans to launch a new camcorder in November that can record and play back high-definition video. The device, part of the company #39;s Handycam line, records and plays back video with a resolution of 1,440 	CONTRADICTION
2327	This example is Sci/Tech	ATHENS, 20 August - Slovakian twins Pavol and Peter HOCHSCHORNER won their second consecutive gold medal in the Men #39;s C2. 	CONTRADICTION
2328	This example is Sports	The worldwide server market continued to expand in the second quarter, analyst firm IDC said in a report Friday that mirrored findings by Gartner Inc.	CONTRADICTION
2329	This example is World	By 2006 you will be able to watch television on your Nokia phone. Within two years as many as 20 different TV channels will be made available, Anssi Vanjoki, Nokia #39;s general manager of Multimedia, told the 	CONTRADICTION
2330	This example is Sports	Some shoddy reports trickling in Thursday night threw a wrench into an otherwise uneventful second-quarter earnings season for retailers. At least one analyst thinks its a harbinger, as consumers get cautious about spending money on anything that isn #39;t ...	CONTRADICTION
2331	This example is Business	RUPERT Murdoch has to win four key votes to shift The News Corporation Ltd to New York and into the S amp;P 500 share index. The votes of the Australian institutions - where the greatest opposition to the move resides - are critical in only one of the four.	CONTRADICTION
2332	This example is Business	Since April, baseball fans attending San Francisco Giants home games at SBC Park have enjoyed wireless internet access if they bring a portable computer with them.	CONTRADICTION
2333	This example is Sci/Tech	AP - The total cost of the Athens Olympics may exceed  #36;14.6 billion, according to Greece's 2005 budget submitted to parliament Thursday.	CONTRADICTION
2334	This example is Sports	Still in beta form, new browser allows you to view pages as they would appear in IE.	CONTRADICTION
2335	This example is World	A few months ago I wrote about Web browser hijacking. It #39;s a problem a lot of computer users are facing these days. You open your Internet Explorer, but instead of being directed to your homepage, you #39;re sent to some search engine you #39;ve never heard of.	CONTRADICTION
2336	This example is Business	Fifty new areas which will get special help in fighting anti-social behaviour are being named on Wednesday.	CONTRADICTION
2337	This example is Sports	New chip will cut the time required to transfer content onto those devices.	CONTRADICTION
2338	This example is World	The U.S. information tech sector lost 403,300 jobs between March 2001 and April 2004, and the market for tech workers remains bleak, according to a new report.	CONTRADICTION
2339	This example is World	Over the years, the ground has produced some of the most endearing moments between the two countries. In the 1969-70 series, the match produced a shoot-out between two of the best post-war 	CONTRADICTION
